"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1400000US06059099602","Census Tract 996.02, Orange County, California","1050","null","45","null","63","null","58","null","26","null","39","null","57","null","47","null","35","null","28","null","0","null","12","null","36","null","31","null","67","null","52","null","0","null","12","null","0","12","null","null","75","59","null","null","71","null","53","null","170","70","null","null","166","null","75","null","86","52","null","null","114","null","59","null","84","null","51","null",
"1400000US06059099603","Census Tract 996.03, Orange County, California","2258","null","106","null","47","null","73","null","40","null","37","null","28","null","33","null","80","null","74","null","12","null","19","null","69","null","48","null","57","null","48","null","64","null","60","null","90","65","null","null","335","119","null","null","228","null","91","null","330","167","null","null","195","null","100","null","298","105","null","null","201","null","101","null","184","null","88","null",
"1400000US06059099604","Census Tract 996.04, Orange County, California","1183","null","29","null","0","null","12","null","48","null","37","null","12","null","16","null","39","null","30","null","36","null","35","null","29","null","26","null","42","null","24","null","25","null","22","null","28","25","null","null","32","25","null","null","101","null","51","null","250","75","null","null","203","null","81","null","86","43","null","null","131","null","56","null","121","null","57","null",
"1400000US06059099605","Census Tract 996.05, Orange County, California","1298","null","33","null","8","null","14","null","27","null","20","null","41","null","29","null","9","null","14","null","10","null","15","null","31","null","21","null","107","null","53","null","43","null","43","null","38","28","null","null","34","25","null","null","154","null","57","null","100","52","null","null","120","null","53","null","126","57","null","null","311","null","82","null","139","null","53","null",
"1400000US06059099701","Census Tract 997.01, Orange County, California","1762","null","56","null","103","null","57","null","80","null","46","null","123","null","73","null","83","null","56","null","100","null","52","null","111","null","65","null","73","null","41","null","56","null","42","null","104","63","null","null","108","51","null","null","141","null","58","null","190","85","null","null","270","null","99","null","119","68","null","null","34","null","22","null","67","null","59","null",
"1400000US06059099702","Census Tract 997.02, Orange County, California","2457","null","131","null","209","null","131","null","290","null","143","null","164","null","110","null","129","null","102","null","69","null","57","null","137","null","73","null","10","null","17","null","167","null","123","null","134","118","null","null","208","107","null","null","263","null","134","null","89","75","null","null","198","null","107","null","175","75","null","null","185","null","115","null","30","null","36","null",
"1400000US06059099703","Census Tract 997.03, Orange County, California","1766","null","71","null","76","null","51","null","24","null","24","null","100","null","59","null","103","null","65","null","86","null","68","null","60","null","35","null","30","null","23","null","17","null","20","null","70","42","null","null","74","45","null","null","167","null","82","null","391","122","null","null","211","null","86","null","73","35","null","null","136","null","76","null","148","null","76","null",
"1400000US06059099801","Census Tract 998.01, Orange County, California","1558","null","76","null","55","null","50","null","83","null","52","null","80","null","57","null","68","null","36","null","71","null","56","null","66","null","46","null","95","null","54","null","98","null","59","null","65","44","null","null","171","86","null","null","155","null","59","null","201","79","null","null","75","null","52","null","110","55","null","null","103","null","62","null","62","null","48","null",
"1400000US06059099802","Census Tract 998.02, Orange County, California","1771","null","90","null","108","null","55","null","223","null","88","null","171","null","62","null","137","null","69","null","141","null","59","null","146","null","78","null","105","null","51","null","93","null","48","null","84","59","null","null","143","71","null","null","147","null","68","null","172","73","null","null","27","null","31","null","30","36","null","null","37","null","27","null","7","null","16","null",
"1400000US06059099803","Census Tract 998.03, Orange County, California","1746","null","93","null","134","null","55","null","149","null","84","null","211","null","80","null","126","null","68","null","125","null","78","null","62","null","53","null","49","null","34","null","82","null","44","null","71","48","null","null","136","71","null","null","81","null","45","null","182","91","null","null","107","null","47","null","63","48","null","null","156","null","75","null","12","null","14","null",
"1400000US06059099902","Census Tract 999.02, Orange County, California","1251","null","85","null","28","null","26","null","47","null","36","null","32","null","39","null","116","null","65","null","24","null","22","null","18","null","20","null","44","null","50","null","53","null","39","null","53","36","null","null","78","56","null","null","133","null","62","null","202","93","null","null","107","null","48","null","84","56","null","null","129","null","65","null","103","null","69","null",
"1400000US06059099903","Census Tract 999.03, Orange County, California","1573","null","49","null","98","null","52","null","175","null","75","null","82","null","56","null","68","null","36","null","82","null","57","null","40","null","25","null","73","null","40","null","60","null","47","null","140","77","null","null","83","39","null","null","94","null","60","null","230","81","null","null","183","null","82","null","58","40","null","null","42","null","28","null","65","null","39","null",
"1400000US06059099904","Census Tract 999.04, Orange County, California","1964","null","59","null","105","null","58","null","259","null","77","null","115","null","60","null","79","null","47","null","140","null","76","null","99","null","44","null","108","null","60","null","71","null","63","null","104","50","null","null","215","86","null","null","205","null","96","null","150","69","null","null","118","null","54","null","49","36","null","null","134","null","70","null","13","null","15","null",
"1400000US06059099905","Census Tract 999.05, Orange County, California","1282","null","98","null","28","null","24","null","32","null","39","null","50","null","55","null","53","null","33","null","99","null","62","null","19","null","22","null","29","null","22","null","124","null","75","null","131","74","null","null","87","56","null","null","123","null","82","null","221","72","null","null","123","null","64","null","115","69","null","null","39","null","31","null","9","null","15","null",
"1400000US06059099906","Census Tract 999.06, Orange County, California","1615","null","75","null","46","null","28","null","49","null","43","null","37","null","28","null","33","null","24","null","8","null","12","null","44","null","43","null","26","null","23","null","17","null","18","null","48","34","null","null","94","58","null","null","99","null","53","null","319","93","null","null","189","null","60","null","176","59","null","null","247","null","75","null","183","null","79","null",
"1400000US06059110001","Census Tract 1100.01, Orange County, California","1502","null","48","null","64","null","54","null","49","null","42","null","0","null","12","null","0","null","12","null","24","null","21","null","91","null","45","null","25","null","23","null","49","null","43","null","31","33","null","null","111","62","null","null","219","null","79","null","224","78","null","null","225","null","78","null","91","44","null","null","172","null","61","null","127","null","58","null",
"1400000US06059110003","Census Tract 1100.03, Orange County, California","1136","null","38","null","73","null","55","null","42","null","44","null","40","null","24","null","81","null","50","null","40","null","27","null","28","null","27","null","73","null","39","null","67","null","40","null","14","16","null","null","63","34","null","null","72","null","40","null","81","38","null","null","117","null","66","null","93","59","null","null","142","null","64","null","110","null","66","null",
"1400000US06059110004","Census Tract 1100.04, Orange County, California","1670","null","50","null","7","null","10","null","31","null","33","null","33","null","27","null","49","null","39","null","45","null","23","null","59","null","37","null","0","null","17","null","30","null","22","null","70","45","null","null","144","63","null","null","117","null","58","null","273","86","null","null","301","null","81","null","101","52","null","null","224","null","78","null","186","null","75","null",
"1400000US06059110005","Census Tract 1100.05, Orange County, California","1104","null","46","null","23","null","22","null","7","null","13","null","36","null","33","null","50","null","32","null","48","null","38","null","31","null","26","null","28","null","33","null","25","null","36","null","56","36","null","null","52","42","null","null","62","null","33","null","172","71","null","null","177","null","65","null","112","48","null","null","135","null","52","null","90","null","47","null",
"1400000US06059110006","Census Tract 1100.06, Orange County, California","1115","null","31","null","6","null","10","null","0","null","12","null","19","null","21","null","34","null","31","null","83","null","53","null","0","null","12","null","25","null","22","null","27","null","21","null","45","47","null","null","111","62","null","null","56","null","38","null","154","79","null","null","86","null","38","null","55","39","null","null","156","null","78","null","258","null","72","null",
"1400000US06059110007","Census Tract 1100.07, Orange County, California","1632","null","58","null","54","null","37","null","38","null","33","null","0","null","12","null","15","null","17","null","35","null","29","null","68","null","43","null","8","null","13","null","0","null","12","null","29","26","null","null","70","37","null","null","117","null","48","null","163","71","null","null","200","null","75","null","126","67","null","null","280","null","80","null","429","null","89","null",
"1400000US06059110008","Census Tract 1100.08, Orange County, California","1641","null","76","null","17","null","13","null","21","null","21","null","81","null","57","null","69","null","47","null","54","null","35","null","17","null","19","null","27","null","25","null","62","null","35","null","78","50","null","null","32","26","null","null","146","null","56","null","190","68","null","null","220","null","58","null","76","46","null","null","148","null","62","null","403","null","102","null",
"1400000US06059110010","Census Tract 1100.10, Orange County, California","1435","null","34","null","0","null","17","null","9","null","15","null","25","null","22","null","20","null","21","null","21","null","22","null","33","null","28","null","29","null","19","null","50","null","36","null","21","22","null","null","100","50","null","null","105","null","44","null","300","80","null","null","205","null","71","null","119","56","null","null","231","null","69","null","167","null","64","null",
"1400000US06059110011","Census Tract 1100.11, Orange County, California","1089","null","45","null","9","null","14","null","16","null","18","null","29","null","36","null","65","null","46","null","31","null","36","null","51","null","33","null","27","null","24","null","24","null","20","null","16","14","null","null","75","43","null","null","81","null","48","null","207","66","null","null","121","null","47","null","115","66","null","null","122","null","55","null","100","null","44","null",
"1400000US06059110012","Census Tract 1100.12, Orange County, California","1880","null","59","null","61","null","45","null","38","null","37","null","24","null","29","null","57","null","41","null","44","null","29","null","63","null","38","null","38","null","36","null","51","null","46","null","38","31","null","null","67","36","null","null","152","null","73","null","232","87","null","null","282","null","68","null","173","67","null","null","240","null","85","null","320","null","72","null",
"1400000US06059110014","Census Tract 1100.14, Orange County, California","1777","null","99","null","147","null","71","null","31","null","29","null","69","null","43","null","52","null","39","null","86","null","51","null","98","null","72","null","33","null","25","null","59","null","50","null","78","55","null","null","156","65","null","null","248","null","75","null","257","85","null","null","212","null","74","null","169","79","null","null","48","null","27","null","34","null","28","null",
"1400000US06059110015","Census Tract 1100.15, Orange County, California","1167","null","66","null","55","null","32","null","32","null","21","null","10","null","15","null","49","null","30","null","16","null","17","null","15","null","18","null","0","null","12","null","0","null","12","null","42","30","null","null","89","44","null","null","71","null","37","null","156","47","null","null","182","null","71","null","72","37","null","null","184","null","73","null","194","null","61","null",
"1400000US06059110102","Census Tract 1101.02, Orange County, California","1816","null","87","null","42","null","38","null","32","null","32","null","14","null","19","null","41","null","38","null","62","null","50","null","84","null","41","null","71","null","46","null","40","null","30","null","69","46","null","null","101","68","null","null","184","null","74","null","304","90","null","null","174","null","77","null","184","73","null","null","209","null","76","null","205","null","81","null",
"1400000US06059110104","Census Tract 1101.04, Orange County, California","1825","null","66","null","68","null","52","null","108","null","50","null","66","null","47","null","36","null","32","null","89","null","56","null","91","null","50","null","70","null","61","null","116","null","61","null","105","66","null","null","169","62","null","null","127","null","55","null","254","82","null","null","128","null","70","null","111","49","null","null","124","null","52","null","163","null","67","null",
"1400000US06059110106","Census Tract 1101.06, Orange County, California","1224","null","37","null","7","null","11","null","24","null","21","null","13","null","16","null","17","null","19","null","57","null","36","null","17","null","20","null","88","null","57","null","39","null","29","null","51","33","null","null","82","34","null","null","167","null","68","null","262","93","null","null","101","null","68","null","147","70","null","null","118","null","64","null","34","null","25","null",
"1400000US06059110108","Census Tract 1101.08, Orange County, California","1039","null","57","null","51","null","32","null","37","null","27","null","49","null","32","null","17","null","20","null","32","null","31","null","35","null","36","null","23","null","27","null","35","null","29","null","54","43","null","null","68","61","null","null","68","null","58","null","84","42","null","null","140","null","68","null","67","52","null","null","128","null","54","null","151","null","65","null",
"1400000US06059110109","Census Tract 1101.09, Orange County, California","1760","null","75","null","55","null","41","null","45","null","44","null","13","null","15","null","39","null","32","null","99","null","66","null","60","null","32","null","53","null","36","null","80","null","59","null","24","21","null","null","162","86","null","null","238","null","91","null","283","84","null","null","240","null","81","null","149","64","null","null","135","null","56","null","85","null","40","null",
"1400000US06059110110","Census Tract 1101.10, Orange County, California","1779","null","55","null","127","null","69","null","39","null","49","null","45","null","41","null","60","null","43","null","35","null","37","null","92","null","56","null","160","null","78","null","52","null","32","null","44","38","null","null","196","84","null","null","219","null","92","null","214","72","null","null","196","null","79","null","141","72","null","null","74","null","54","null","85","null","46","null",
"1400000US06059110111","Census Tract 1101.11, Orange County, California","1933","null","63","null","29","null","24","null","16","null","17","null","47","null","39","null","94","null","57","null","63","null","42","null","79","null","59","null","63","null","42","null","60","null","54","null","64","43","null","null","160","83","null","null","186","null","75","null","315","86","null","null","204","null","65","null","186","69","null","null","200","null","67","null","167","null","70","null",
"1400000US06059110113","Census Tract 1101.13, Orange County, California","708","null","30","null","21","null","17","null","44","null","26","null","16","null","16","null","7","null","9","null","14","null","14","null","5","null","7","null","13","null","11","null","20","null","25","null","20","17","null","null","9","9","null","null","79","null","35","null","89","37","null","null","168","null","57","null","105","43","null","null","60","null","32","null","38","null","25","null",
"1400000US06059110114","Census Tract 1101.14, Orange County, California","1494","null","58","null","11","null","18","null","54","null","35","null","27","null","25","null","30","null","20","null","53","null","36","null","30","null","26","null","45","null","36","null","52","null","40","null","47","35","null","null","70","40","null","null","221","null","105","null","192","79","null","null","174","null","72","null","190","84","null","null","207","null","78","null","91","null","54","null",
"1400000US06059110115","Census Tract 1101.15, Orange County, California","1197","null","74","null","39","null","49","null","57","null","51","null","28","null","26","null","16","null","19","null","16","null","18","null","41","null","35","null","28","null","26","null","10","null","15","null","49","50","null","null","121","72","null","null","105","null","49","null","239","87","null","null","70","null","36","null","123","63","null","null","154","null","50","null","101","null","47","null",
"1400000US06059110116","Census Tract 1101.16, Orange County, California","1447","null","102","null","64","null","33","null","40","null","46","null","21","null","33","null","40","null","38","null","109","null","53","null","93","null","66","null","58","null","34","null","39","null","40","null","45","35","null","null","104","70","null","null","72","null","44","null","205","74","null","null","94","null","44","null","131","52","null","null","132","null","51","null","200","null","83","null",
"1400000US06059110117","Census Tract 1101.17, Orange County, California","2120","null","61","null","52","null","48","null","19","null","30","null","69","null","59","null","15","null","25","null","66","null","57","null","0","null","17","null","65","null","66","null","106","null","88","null","42","44","null","null","186","99","null","null","241","null","110","null","401","135","null","null","400","null","175","null","126","80","null","null","236","null","75","null","96","null","63","null",
"1400000US06059110118","Census Tract 1101.18, Orange County, California","761","null","30","null","6","null","9","null","21","null","19","null","6","null","9","null","0","null","12","null","11","null","12","null","0","null","12","null","13","null","15","null","19","null","21","null","6","9","null","null","7","10","null","null","31","null","20","null","76","29","null","null","67","null","38","null","62","28","null","null","143","null","53","null","293","null","54","null",
"1400000US06059110201","Census Tract 1102.01, Orange County, California","2533","null","113","null","235","null","136","null","184","null","98","null","124","null","82","null","113","null","61","null","76","null","50","null","149","null","85","null","126","null","72","null","54","null","43","null","92","66","null","null","171","105","null","null","191","null","103","null","283","136","null","null","234","null","122","null","301","143","null","null","121","null","94","null","79","null","60","null",
"1400000US06059110202","Census Tract 1102.02, Orange County, California","2268","null","126","null","188","null","116","null","179","null","116","null","121","null","88","null","75","null","57","null","73","null","74","null","30","null","35","null","115","null","82","null","144","null","84","null","65","68","null","null","273","126","null","null","202","null","108","null","212","112","null","null","144","null","96","null","156","100","null","null","212","null","112","null","79","null","48","null",
"1400000US06059110203","Census Tract 1102.03, Orange County, California","1619","null","94","null","45","null","32","null","19","null","20","null","89","null","53","null","123","null","80","null","28","null","26","null","94","null","69","null","26","null","25","null","21","null","22","null","47","32","null","null","87","44","null","null","138","null","62","null","328","96","null","null","217","null","76","null","161","69","null","null","98","null","53","null","98","null","52","null",
"1400000US06059110301","Census Tract 1103.01, Orange County, California","2161","null","57","null","43","null","40","null","95","null","101","null","8","null","13","null","101","null","91","null","66","null","53","null","110","null","97","null","121","null","78","null","78","null","60","null","74","64","null","null","170","97","null","null","144","null","77","null","491","154","null","null","220","null","86","null","163","89","null","null","80","null","69","null","197","null","101","null",
"1400000US06059110302","Census Tract 1103.02, Orange County, California","1563","null","69","null","37","null","26","null","30","null","24","null","32","null","26","null","104","null","53","null","54","null","51","null","85","null","50","null","64","null","40","null","135","null","58","null","33","35","null","null","114","74","null","null","121","null","55","null","205","80","null","null","215","null","97","null","202","71","null","null","86","null","44","null","46","null","45","null",
"1400000US06059110303","Census Tract 1103.03, Orange County, California","1477","null","55","null","13","null","21","null","43","null","46","null","30","null","19","null","48","null","32","null","52","null","29","null","42","null","30","null","14","null","18","null","105","null","70","null","32","25","null","null","92","54","null","null","136","null","53","null","313","94","null","null","264","null","88","null","100","56","null","null","128","null","85","null","65","null","47","null",
"1400000US06059110304","Census Tract 1103.04, Orange County, California","1333","null","52","null","28","null","22","null","10","null","15","null","29","null","23","null","34","null","30","null","13","null","15","null","30","null","45","null","47","null","35","null","40","null","40","null","62","44","null","null","50","38","null","null","93","null","50","null","213","84","null","null","303","null","115","null","166","63","null","null","110","null","44","null","105","null","44","null",
"1400000US06059110401","Census Tract 1104.01, Orange County, California","1341","null","55","null","22","null","23","null","9","null","15","null","22","null","24","null","0","null","17","null","10","null","15","null","24","null","26","null","38","null","32","null","45","null","35","null","32","32","null","null","97","56","null","null","125","null","57","null","361","122","null","null","190","null","78","null","129","75","null","null","186","null","84","null","51","null","36","null",
"1400000US06059110402","Census Tract 1104.02, Orange County, California","1332","null","62","null","69","null","48","null","42","null","40","null","38","null","30","null","68","null","42","null","29","null","35","null","84","null","65","null","39","null","46","null","58","null","41","null","116","72","null","null","54","47","null","null","130","null","57","null","227","89","null","null","110","null","63","null","122","58","null","null","64","null","35","null","82","null","54","null",
"1400000US06059110500","Census Tract 1105, Orange County, California","2402","null","105","null","135","null","83","null","186","null","83","null","174","null","103","null","260","null","128","null","219","null","147","null","114","null","72","null","218","null","159","null","82","null","82","null","88","64","null","null","207","115","null","null","234","null","109","null","75","58","null","null","154","null","99","null","88","87","null","null","115","null","77","null","53","null","59","null",
"1400000US06059110603","Census Tract 1106.03, Orange County, California","2458","null","105","null","130","null","93","null","111","null","95","null","114","null","82","null","125","null","82","null","180","null","98","null","87","null","56","null","193","null","114","null","140","null","106","null","42","35","null","null","227","111","null","null","425","null","175","null","286","151","null","null","315","null","178","null","0","17","null","null","12","null","21","null","71","null","75","null",
"1400000US06059110604","Census Tract 1106.04, Orange County, California","2501","null","101","null","82","null","84","null","84","null","56","null","0","null","17","null","147","null","107","null","92","null","57","null","47","null","42","null","101","null","101","null","74","null","56","null","99","75","null","null","140","67","null","null","315","null","121","null","491","163","null","null","126","null","79","null","128","85","null","null","302","null","137","null","273","null","129","null",
"1400000US06059110605","Census Tract 1106.05, Orange County, California","2077","null","128","null","206","null","88","null","75","null","43","null","28","null","32","null","104","null","80","null","51","null","40","null","78","null","62","null","67","null","54","null","113","null","86","null","83","65","null","null","96","78","null","null","140","null","62","null","293","115","null","null","199","null","96","null","266","117","null","null","134","null","82","null","144","null","74","null",
"1400000US06059110606","Census Tract 1106.06, Orange County, California","1161","null","67","null","67","null","45","null","14","null","16","null","78","null","45","null","81","null","53","null","67","null","46","null","45","null","37","null","44","null","40","null","62","null","42","null","35","34","null","null","111","55","null","null","131","null","58","null","151","69","null","null","110","null","45","null","15","17","null","null","101","null","40","null","49","null","36","null",
"1400000US06059110607","Census Tract 1106.07, Orange County, California","1334","null","67","null","93","null","54","null","11","null","14","null","27","null","33","null","12","null","17","null","29","null","26","null","62","null","45","null","111","null","62","null","22","null","22","null","45","33","null","null","47","31","null","null","104","null","55","null","406","110","null","null","125","null","60","null","100","61","null","null","75","null","44","null","65","null","46","null",
"1400000US06059980000","Census Tract 9800, Orange County, California","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US06059990100","Census Tract 9901, Orange County, California","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US06061020104","Census Tract 201.04, Placer County, California","525","null","112","null","27","null","27","null","28","null","31","null","30","null","24","null","12","null","13","null","0","null","12","null","20","null","24","null","23","null","23","null","12","null","18","null","15","23","null","null","36","35","null","null","95","null","51","null","33","32","null","null","64","null","46","null","45","48","null","null","17","null","20","null","68","null","49","null",
"1400000US06061020105","Census Tract 201.05, Placer County, California","437","null","86","null","20","null","22","null","5","null","8","null","0","null","12","null","0","null","12","null","12","null","19","null","11","null","11","null","0","null","12","null","14","null","17","null","38","26","null","null","5","7","null","null","34","null","29","null","45","29","null","null","100","null","55","null","68","45","null","null","41","null","29","null","44","null","35","null",
"1400000US06061020106","Census Tract 201.06, Placer County, California","622","null","96","null","42","null","34","null","28","null","27","null","0","null","12","null","30","null","29","null","23","null","25","null","29","null","32","null","92","null","42","null","27","null","29","null","15","19","null","null","27","23","null","null","76","null","36","null","60","36","null","null","66","null","42","null","50","32","null","null","29","null","26","null","28","null","25","null",
"1400000US06061020107","Census Tract 201.07, Placer County, California","1201","null","149","null","47","null","47","null","108","null","81","null","102","null","66","null","146","null","77","null","152","null","132","null","32","null","54","null","55","null","55","null","150","null","117","null","83","72","null","null","25","40","null","null","120","null","88","null","70","65","null","null","61","null","65","null","15","17","null","null","35","null","41","null","0","null","12","null",
"1400000US06061020200","Census Tract 202, Placer County, California","2392","null","168","null","227","null","136","null","163","null","119","null","103","null","65","null","79","null","83","null","50","null","62","null","164","null","115","null","61","null","56","null","35","null","42","null","99","86","null","null","157","101","null","null","221","null","108","null","365","109","null","null","338","null","152","null","149","91","null","null","119","null","73","null","62","null","49","null",
"1400000US06061020300","Census Tract 203, Placer County, California","2119","null","204","null","26","null","31","null","222","null","93","null","97","null","65","null","75","null","58","null","196","null","99","null","90","null","61","null","161","null","140","null","145","null","114","null","140","95","null","null","162","115","null","null","301","null","118","null","258","116","null","null","75","null","58","null","60","52","null","null","98","null","76","null","13","null","20","null",
"1400000US06061020401","Census Tract 204.01, Placer County, California","984","null","89","null","164","null","81","null","78","null","42","null","57","null","38","null","76","null","42","null","90","null","41","null","83","null","65","null","31","null","19","null","106","null","52","null","15","11","null","null","70","37","null","null","48","null","22","null","54","38","null","null","27","null","19","null","28","18","null","null","46","null","30","null","11","null","11","null",
"1400000US06061020402","Census Tract 204.02, Placer County, California","1547","null","85","null","89","null","56","null","31","null","21","null","80","null","51","null","98","null","74","null","61","null","45","null","96","null","56","null","44","null","38","null","50","null","39","null","56","48","null","null","166","69","null","null","124","null","60","null","179","99","null","null","170","null","71","null","62","58","null","null","124","null","55","null","117","null","52","null",
"1400000US06061020501","Census Tract 205.01, Placer County, California","1188","null","61","null","95","null","54","null","40","null","25","null","29","null","19","null","19","null","12","null","43","null","26","null","59","null","34","null","24","null","15","null","50","null","27","null","27","23","null","null","60","31","null","null","223","null","56","null","137","52","null","null","90","null","33","null","94","44","null","null","133","null","41","null","65","null","28","null",
"1400000US06061020502","Census Tract 205.02, Placer County, California","1719","null","85","null","113","null","58","null","32","null","26","null","91","null","44","null","76","null","36","null","26","null","17","null","29","null","20","null","62","null","32","null","66","null","49","null","53","35","null","null","147","77","null","null","192","null","76","null","142","53","null","null","219","null","101","null","133","57","null","null","149","null","60","null","189","null","64","null",
"1400000US06061020601","Census Tract 206.01, Placer County, California","2774","null","71","null","16","null","28","null","71","null","59","null","21","null","33","null","64","null","59","null","49","null","44","null","140","null","90","null","148","null","84","null","147","null","114","null","54","43","null","null","195","103","null","null","157","null","81","null","184","105","null","null","326","null","137","null","236","133","null","null","372","null","150","null","594","null","158","null",
"1400000US06061020602","Census Tract 206.02, Placer County, California","2620","null","154","null","113","null","68","null","49","null","51","null","123","null","68","null","73","null","48","null","121","null","87","null","111","null","87","null","96","null","75","null","28","null","31","null","75","80","null","null","135","64","null","null","298","null","135","null","223","107","null","null","280","null","136","null","251","99","null","null","286","null","131","null","358","null","112","null",
"1400000US06061020604","Census Tract 206.04, Placer County, California","2127","null","121","null","44","null","30","null","98","null","89","null","72","null","51","null","37","null","35","null","32","null","29","null","51","null","59","null","16","null","18","null","16","null","25","null","10","16","null","null","130","59","null","null","198","null","86","null","248","81","null","null","146","null","73","null","218","79","null","null","279","null","110","null","532","null","125","null",
"1400000US06061020605","Census Tract 206.05, Placer County, California","2119","null","77","null","77","null","74","null","0","null","17","null","55","null","65","null","12","null","20","null","66","null","67","null","53","null","49","null","50","null","52","null","38","null","58","null","91","74","null","null","152","82","null","null","195","null","107","null","196","98","null","null","216","null","112","null","197","80","null","null","245","null","98","null","476","null","121","null",
"1400000US06061020606","Census Tract 206.06, Placer County, California","1399","null","72","null","7","null","12","null","8","null","13","null","0","null","12","null","80","null","61","null","10","null","16","null","18","null","19","null","0","null","12","null","23","null","25","null","0","12","null","null","67","46","null","null","101","null","53","null","141","60","null","null","183","null","69","null","208","82","null","null","205","null","76","null","348","null","86","null",
"1400000US06061020710","Census Tract 207.10, Placer County, California","1671","null","88","null","48","null","50","null","59","null","43","null","22","null","24","null","8","null","13","null","53","null","36","null","40","null","33","null","92","null","56","null","44","null","32","null","17","21","null","null","58","39","null","null","145","null","78","null","251","76","null","null","261","null","107","null","132","59","null","null","246","null","85","null","195","null","84","null",
"1400000US06061020711","Census Tract 207.11, Placer County, California","1981","null","93","null","104","null","61","null","185","null","73","null","107","null","71","null","87","null","65","null","20","null","18","null","124","null","71","null","65","null","58","null","33","null","41","null","57","62","null","null","197","90","null","null","168","null","64","null","254","118","null","null","181","null","77","null","149","73","null","null","157","null","103","null","93","null","71","null",
"1400000US06061020712","Census Tract 207.12, Placer County, California","1432","null","83","null","87","null","55","null","85","null","52","null","22","null","20","null","98","null","56","null","80","null","52","null","70","null","46","null","17","null","28","null","163","null","74","null","87","52","null","null","158","70","null","null","76","null","44","null","195","91","null","null","92","null","46","null","93","53","null","null","22","null","23","null","87","null","60","null",
"1400000US06061020713","Census Tract 207.13, Placer County, California","1325","null","68","null","104","null","64","null","98","null","62","null","118","null","60","null","13","null","14","null","163","null","94","null","41","null","32","null","8","null","13","null","96","null","55","null","64","43","null","null","86","59","null","null","119","null","69","null","145","62","null","null","101","null","50","null","38","31","null","null","64","null","44","null","67","null","56","null",
"1400000US06061020714","Census Tract 207.14, Placer County, California","1458","null","66","null","57","null","48","null","18","null","20","null","27","null","24","null","16","null","18","null","8","null","13","null","31","null","30","null","63","null","50","null","29","null","26","null","17","19","null","null","79","46","null","null","184","null","78","null","326","101","null","null","182","null","76","null","197","104","null","null","100","null","47","null","124","null","53","null",
"1400000US06061020715","Census Tract 207.15, Placer County, California","1131","null","44","null","40","null","35","null","40","null","33","null","24","null","29","null","22","null","25","null","40","null","38","null","55","null","44","null","31","null","31","null","34","null","25","null","49","33","null","null","175","81","null","null","62","null","40","null","151","83","null","null","77","null","51","null","107","67","null","null","168","null","64","null","56","null","43","null",
"1400000US06061020717","Census Tract 207.17, Placer County, California","1236","null","89","null","21","null","22","null","30","null","37","null","36","null","44","null","43","null","37","null","56","null","46","null","78","null","43","null","7","null","12","null","32","null","32","null","30","24","null","null","61","36","null","null","148","null","81","null","129","69","null","null","155","null","68","null","117","60","null","null","133","null","45","null","160","null","61","null",
"1400000US06061020805","Census Tract 208.05, Placer County, California","1695","null","64","null","118","null","77","null","62","null","38","null","37","null","40","null","66","null","45","null","36","null","29","null","88","null","79","null","136","null","66","null","114","null","77","null","64","52","null","null","136","54","null","null","152","null","55","null","209","77","null","null","202","null","96","null","106","60","null","null","117","null","60","null","52","null","43","null",
"1400000US06061020806","Census Tract 208.06, Placer County, California","1593","null","87","null","99","null","49","null","54","null","34","null","74","null","58","null","83","null","44","null","99","null","58","null","105","null","62","null","66","null","41","null","69","null","61","null","38","25","null","null","169","67","null","null","118","null","71","null","267","115","null","null","154","null","94","null","55","62","null","null","76","null","57","null","67","null","62","null",
