"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073",
"1400000US06065042407","Census Tract 424.07, Riverside County, California","3134","1110","2024","1938","1421","355","12","122","16","12","86","78","9","18","16","4","21","3","4","2","0","0","0","0","1","0","0","5","1","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042408","Census Tract 424.08, Riverside County, California","2834","899","1935","1828","1265","377","9","130","27","20","107","92","20","15","27","6","11","5","2","2","3","0","0","0","0","1","0","13","3","0","0","0","2","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042409","Census Tract 424.09, Riverside County, California","3230","1228","2002","1881","1188","533","13","138","7","2","121","113","15","10","16","0","23","7","4","0","8","0","1","0","22","7","0","8","2","2","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042410","Census Tract 424.10, Riverside County, California","4563","1110","3453","3283","1698","1089","14","460","13","9","170","152","24","25","32","2","36","4","10","1","5","0","0","0","8","5","0","17","12","1","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042411","Census Tract 424.11, Riverside County, California","2764","567","2197","2099","1307","600","5","165","10","12","98","91","14","10","19","1","23","8","3","1","8","0","0","0","4","0","0","4","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042412","Census Tract 424.12, Riverside County, California","3931","769","3162","3058","2280","464","14","284","7","9","104","98","23","20","20","4","19","2","3","0","2","0","0","0","0","5","0","6","2","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042504","Census Tract 425.04, Riverside County, California","2856","1599","1257","1180","490","575","8","94","7","6","77","73","19","5","9","0","12","4","7","1","9","0","0","0","1","0","6","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042505","Census Tract 425.05, Riverside County, California","3224","1865","1359","1244","687","367","16","137","36","1","115","111","26","20","9","3","7","16","3","0","8","1","0","0","13","5","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042506","Census Tract 425.06, Riverside County, California","4000","1695","2305","2207","666","1063","19","446","5","8","98","85","31","2","14","1","1","12","10","0","11","1","0","0","2","0","0","13","2","2","2","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042507","Census Tract 425.07, Riverside County, California","4157","1447","2710","2572","1101","1041","18","381","21","10","138","127","29","11","23","3","25","6","11","4","8","0","0","0","4","3","0","11","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042508","Census Tract 425.08, Riverside County, California","4465","2518","1947","1823","848","731","15","200","19","10","124","115","24","7","21","10","18","18","8","0","3","0","0","0","4","1","1","7","1","1","0","0","0","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042509","Census Tract 425.09, Riverside County, California","3112","1460","1652","1599","960","457","17","145","18","2","53","46","11","10","6","2","8","7","0","0","0","0","0","0","2","0","0","7","2","0","0","1","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042510","Census Tract 425.10, Riverside County, California","4921","2275","2646","2535","1167","1059","24","258","21","6","111","100","17","11","19","2","10","6","1","0","7","6","2","0","1","13","5","11","3","0","0","2","0","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042511","Census Tract 425.11, Riverside County, California","3254","1465","1789","1687","805","683","7","160","22","10","102","90","18","11","20","0","10","12","0","4","0","0","0","0","2","13","0","7","4","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042512","Census Tract 425.12, Riverside County, California","2967","1381","1586","1490","615","662","17","164","24","8","96","88","10","4","21","1","16","12","14","0","2","1","0","1","6","0","0","8","2","2","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042513","Census Tract 425.13, Riverside County, California","3211","1357","1854","1774","1024","525","9","180","34","2","80","76","12","7","16","2","20","3","5","1","2","1","0","0","2","5","0","4","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042514","Census Tract 425.14, Riverside County, California","2962","1163","1799","1694","830","650","12","183","15","4","105","105","32","4","22","1","30","4","7","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042515","Census Tract 425.15, Riverside County, California","3409","1998","1411","1307","516","657","21","108","3","2","104","100","31","18","15","0","9","13","1","0","5","1","0","0","2","5","0","4","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042516","Census Tract 425.16, Riverside County, California","3350","1652","1698","1640","686","744","12","148","31","19","58","58","18","9","6","2","12","2","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042517","Census Tract 425.17, Riverside County, California","3074","1277","1797","1710","981","544","6","161","12","6","87","81","13","13","24","2","17","1","0","0","0","0","0","0","6","5","0","6","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042518","Census Tract 425.18, Riverside County, California","2484","911","1573","1512","827","537","3","130","7","8","61","58","4","17","11","1","9","1","6","3","3","0","1","0","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042519","Census Tract 425.19, Riverside County, California","1601","681","920","871","447","330","16","67","11","0","49","45","8","4","5","0","10","6","3","4","1","0","0","0","2","2","0","4","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042520","Census Tract 425.20, Riverside County, California","3630","1791","1839","1724","942","541","16","178","43","4","115","103","9","10","24","8","19","11","2","0","0","2","0","0","3","11","4","10","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06065042521","Census Tract 425.21, Riverside County, California","4649","2108","2541","2422","1265","877","30","225","24","1","119","115","25","11","21","11","9","10","7","4","5","0","5","0","5","1","1","4","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042522","Census Tract 425.22, Riverside County, California","4124","1316","2808","2675","1392","1024","9","228","11","11","133","115","40","4","22","4","11","8","10","4","3","2","0","0","5","2","0","12","10","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06065042523","Census Tract 425.23, Riverside County, California","1906","731","1175","1130","570","406","3","139","11","1","45","45","7","8","5","0","13","2","1","0","0","0","0","1","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042602","Census Tract 426.02, Riverside County, California","4220","1756","2464","2382","1562","614","27","156","16","7","82","75","15","20","15","0","12","8","0","0","2","2","0","0","1","0","0","7","0","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042603","Census Tract 426.03, Riverside County, California","14563","8578","5985","5651","3047","1997","50","471","51","35","334","312","68","43","42","11","58","12","19","5","14","0","6","3","12","13","6","20","5","4","0","8","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042604","Census Tract 426.04, Riverside County, California","2912","659","2253","2107","1673","230","23","167","9","5","146","131","16","15","35","18","17","7","2","0","5","2","0","0","4","8","2","15","4","7","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042605","Census Tract 426.05, Riverside County, California","18387","7070","11317","10754","5179","4251","80","1130","86","28","563","499","113","61","106","8","90","40","25","5","10","4","0","1","19","17","0","61","12","3","1","1","1","0","1","17","10","0","0","0","5","6","1","0","0","0","0","3","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042606","Census Tract 426.06, Riverside County, California","3670","1242","2428","2315","1299","815","11","178","5","7","113","95","31","10","13","0","6","8","16","0","9","0","0","0","1","0","1","11","6","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1400000US06065042706","Census Tract 427.06, Riverside County, California","6032","3316","2716","2558","1095","1219","8","210","16","10","158","140","40","22","24","2","14","3","17","1","4","3","0","1","2","7","0","15","3","2","0","1","0","0","2","6","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06065042708","Census Tract 427.08, Riverside County, California","4413","1001","3412","3323","3122","104","16","66","13","2","89","69","3","15","31","2","6","1","4","0","3","2","0","0","2","0","0","17","4","1","0","1","5","0","1","2","1","0","0","0","0","0","0","0","0","0","0","2","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042709","Census Tract 427.09, Riverside County, California","3749","564","3185","3124","2999","70","12","36","1","6","61","60","9","16","28","1","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042710","Census Tract 427.10, Riverside County, California","3913","140","3773","3737","3625","59","9","41","2","1","36","32","1","12","7","1","6","4","0","1","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042711","Census Tract 427.11, Riverside County, California","4860","346","4514","4460","4284","117","15","39","4","1","54","51","2","27","6","1","12","1","0","0","0","0","0","0","2","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042712","Census Tract 427.12, Riverside County, California","7539","1303","6236","6106","5679","135","57","196","19","20","130","122","29","31","25","1","12","10","2","0","0","1","0","0","1","10","0","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042713","Census Tract 427.13, Riverside County, California","4231","1116","3115","3028","2867","37","21","95","5","3","87","71","3","22","28","5","10","0","0","0","0","0","0","0","2","1","0","14","0","1","0","0","6","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042714","Census Tract 427.14, Riverside County, California","2979","204","2775","2725","2608","29","8","77","0","3","50","46","1","11","16","0","6","2","1","0","0","1","0","0","6","2","0","4","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042715","Census Tract 427.15, Riverside County, California","4502","857","3645","3540","3169","211","10","118","22","10","105","96","5","18","32","1","8","2","8","4","6","0","0","0","4","8","0","7","0","0","0","2","0","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042716","Census Tract 427.16, Riverside County, California","4754","523","4231","4144","4036","33","16","53","6","0","87","76","10","25","23","4","11","2","0","0","1","0","0","0","0","0","0","9","3","0","0","0","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042717","Census Tract 427.17, Riverside County, California","2790","902","1888","1831","1743","18","30","27","12","1","57","49","5","9","11","5","9","1","0","0","0","0","0","0","9","0","0","8","1","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042718","Census Tract 427.18, Riverside County, California","5072","2094","2978","2894","2708","109","21","45","3","8","84","81","21","15","22","1","17","0","0","0","1","0","0","1","2","0","1","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042719","Census Tract 427.19, Riverside County, California","3641","1246","2395","2335","2037","203","21","69","1","4","60","51","4","15","15","6","5","2","0","0","0","0","0","0","1","3","0","9","4","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042720","Census Tract 427.20, Riverside County, California","2996","897","2099","2055","1980","16","30","27","2","0","44","39","1","16","9","1","9","0","0","0","0","1","0","2","0","0","0","5","0","0","0","0","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042721","Census Tract 427.21, Riverside County, California","4751","1496","3255","3157","3063","37","21","23","1","12","98","81","11","33","8","17","8","0","0","0","0","2","0","0","0","2","0","17","0","0","0","0","12","1","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042722","Census Tract 427.22, Riverside County, California","8339","1849","6490","6320","5918","188","41","161","4","8","170","153","20","62","19","7","36","3","0","1","0","0","0","0","2","3","0","17","6","0","0","0","2","0","1","3","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042723","Census Tract 427.23, Riverside County, California","4347","1137","3210","3149","3044","41","38","20","3","3","61","54","2","42","1","1","7","0","0","0","0","0","0","0","0","1","0","7","2","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042800","Census Tract 428, Riverside County, California","6451","3917","2534","2394","1114","1179","38","56","3","4","140","130","35","32","14","1","14","3","9","1","9","0","0","8","3","1","0","9","3","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042901","Census Tract 429.01, Riverside County, California","5289","2726","2563","2469","1712","625","32","76","15","9","94","85","21","14","13","1","14","6","8","4","2","0","0","0","1","1","0","6","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042902","Census Tract 429.02, Riverside County, California","3829","1765","2064","2004","1489","405","29","63","6","12","60","48","5","15","7","0","10","3","0","0","4","0","0","1","1","2","0","12","3","6","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042903","Census Tract 429.03, Riverside County, California","3929","2002","1927","1836","1168","598","24","32","2","12","91","85","10","35","7","1","13","3","3","0","8","0","0","1","0","4","0","6","1","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065042904","Census Tract 429.04, Riverside County, California","6877","3770","3107","2971","1763","1091","43","49","24","1","136","118","25","22","11","5","15","26","2","4","5","1","0","1","1","0","0","18","8","0","0","0","2","0","1","1","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043001","Census Tract 430.01, Riverside County, California","3873","1984","1889","1800","1572","140","38","33","13","4","89","81","12","19","6","6","16","9","0","0","0","0","0","7","0","6","0","8","6","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043002","Census Tract 430.02, Riverside County, California","8317","1989","6328","6129","5544","340","37","168","21","19","199","186","25","47","48","11","31","1","8","0","2","3","0","1","4","5","0","13","2","2","0","2","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043003","Census Tract 430.03, Riverside County, California","6122","2876","3246","3120","2729","267","25","79","14","6","126","117","26","15","30","6","23","11","1","0","1","1","0","0","0","3","0","9","0","0","0","0","3","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043004","Census Tract 430.04, Riverside County, California","7853","2091","5762","5547","4821","429","67","198","20","12","215","194","35","48","46","3","29","6","7","3","5","2","0","0","4","6","0","21","10","0","0","1","4","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043005","Census Tract 430.05, Riverside County, California","4118","1397","2721","2622","2376","143","27","69","4","3","99","92","14","34","10","0","17","1","1","2","0","2","5","0","6","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06065043006","Census Tract 430.06, Riverside County, California","4046","2013","2033","1943","1571","219","32","101","9","11","90","78","10","16","9","0","17","8","0","0","0","0","0","2","0","16","0","12","1","0","0","1","2","0","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043203","Census Tract 432.03, Riverside County, California","12111","2165","9946","9596","8735","401","78","326","36","20","350","302","37","70","78","9","56","7","7","1","9","9","0","0","4","14","1","41","6","1","2","0","0","2","8","17","2","0","3","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043206","Census Tract 432.06, Riverside County, California","6000","1063","4937","4767","4214","226","14","296","1","16","170","161","24","24","59","3","24","3","3","0","5","5","0","0","7","4","0","9","0","0","0","0","0","0","0","4","3","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043207","Census Tract 432.07, Riverside County, California","10928","1687","9241","8925","8044","351","33","461","20","16","316","292","25","70","106","9","45","10","6","3","5","0","0","0","5","8","0","24","2","1","0","4","3","0","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043208","Census Tract 432.08, Riverside County, California","6506","1220","5286","5165","4878","124","37","113","7","6","121","114","2","42","32","8","21","3","3","0","0","0","0","0","1","2","0","7","3","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043209","Census Tract 432.09, Riverside County, California","7752","1566","6186","5886","5240","226","41","348","19","12","300","275","31","65","109","6","39","4","6","3","1","2","0","0","5","4","0","25","6","3","2","0","0","0","3","4","1","0","0","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043210","Census Tract 432.10, Riverside County, California","4514","1540","2974","2815","2284","222","19","280","3","7","159","148","24","32","55","4","17","2","1","0","1","1","0","0","4","7","0","5","2","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043211","Census Tract 432.11, Riverside County, California","5556","923","4633","4458","3957","210","22","240","26","3","175","155","26","23","42","5","29","5","8","0","1","1","1","0","6","8","0","17","6","0","0","1","3","4","0","0","0","2","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043212","Census Tract 432.12, Riverside County, California","5651","687","4964","4840","4543","104","36","138","18","1","124","109","13","20","42","10","14","3","2","0","0","3","1","0","0","1","0","15","3","2","1","0","5","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043213","Census Tract 432.13, Riverside County, California","3578","611","2967","2895","2684","48","22","134","3","4","72","65","12","16","19","5","6","0","3","0","1","0","0","0","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0",
"1400000US06065043214","Census Tract 432.14, Riverside County, California","18565","3316","15249","14663","12268","813","437","1052","72","21","586","538","74","82","238","12","52","9","32","3","7","3","0","4","11","10","1","45","20","7","1","1","3","2","0","3","6","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043215","Census Tract 432.15, Riverside County, California","2889","1213","1676","1634","1477","47","23","84","3","0","42","41","6","13","13","2","1","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043216","Census Tract 432.16, Riverside County, California","6487","1258","5229","5023","4416","277","34","266","16","14","206","174","38","29","46","2","27","7","10","0","1","0","0","1","7","6","0","32","7","2","0","1","0","0","3","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043217","Census Tract 432.17, Riverside County, California","2609","362","2247","2162","1991","67","7","89","6","2","85","81","20","10","30","0","11","2","8","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043218","Census Tract 432.18, Riverside County, California","5902","995","4907","4782","4446","94","24","205","11","2","125","121","17","16","51","3","16","0","2","0","0","0","0","1","1","12","2","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043219","Census Tract 432.19, Riverside County, California","7115","1446","5669","5496","4906","146","32","384","22","6","173","150","17","36","47","16","15","0","6","0","3","3","0","0","3","4","0","23","9","1","1","0","1","5","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06065043220","Census Tract 432.20, Riverside County, California","4161","1111","3050","2931","2609","104","24","182","9","3","119","108","26","13","32","5","19","1","0","0","0","1","0","0","6","5","0","10","1","0","0","0","0","0","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06065043221","Census Tract 432.21, Riverside County, California","14568","1993","12575","12125","10586","604","53","818","31","33","450","399","60","45","184","13","36","12","17","1","1","1","1","0","11","9","8","43","5","2","1","0","2","0","1","11","9","1","0","0","11","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0",
