"GEO_ID","NAME","P002001","P002001ERR","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048","P002049","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073",
"1400000US06013313206","Census Tract 3132.06, Contra Costa County, California","5757","null","3282","2475","2283","724","855","12","549","120","23","192","176","47","13","59","1","7","3","13","1","1","2","1","0","18","5","5","16","3","1","1","6","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013314102","Census Tract 3141.02, Contra Costa County, California","5923","null","3218","2705","2503","1082","676","12","696","23","14","202","181","34","9","57","4","0","7","29","6","3","4","0","0","22","6","0","21","6","7","0","0","0","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013314103","Census Tract 3141.03, Contra Costa County, California","5546","null","3022","2524","2369","794","824","21","693","29","8","155","133","36","15","36","5","3","7","7","8","4","2","0","0","6","4","0","19","9","2","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013314104","Census Tract 3141.04, Contra Costa County, California","7118","null","3659","3459","3257","1447","1102","28","638","35","7","202","178","50","19","53","2","6","12","14","3","6","0","0","0","9","4","0","24","10","5","0","5","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013314200","Census Tract 3142, Contra Costa County, California","6482","null","4481","2001","1858","1269","224","14","309","37","5","143","128","41","32","28","9","4","0","5","1","0","4","0","0","4","0","0","14","3","0","0","0","6","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013315000","Census Tract 3150, Contra Costa County, California","3281","null","755","2526","2379","1450","245","19","624","23","18","147","129","17","28","71","1","0","1","4","0","1","0","0","0","3","3","0","15","5","0","0","2","0","1","1","3","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013316000","Census Tract 3160, Contra Costa County, California","1483","null","310","1173","1124","776","279","12","39","13","5","49","40","9","14","11","3","0","0","2","0","0","0","0","0","1","0","0","9","6","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013317000","Census Tract 3170, Contra Costa County, California","2144","null","326","1818","1737","1597","50","8","69","7","6","81","77","18","28","18","3","5","1","2","0","0","0","0","1","0","1","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013318000","Census Tract 3180, Contra Costa County, California","3267","null","500","2767","2591","2371","94","25","80","17","4","176","143","29","53","46","4","4","0","0","2","1","0","0","0","4","0","0","30","12","7","1","0","2","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013319000","Census Tract 3190, Contra Costa County, California","7412","null","1354","6058","5753","5105","192","46","364","38","8","305","271","49","89","99","4","4","3","9","2","0","2","2","0","5","3","0","31","11","5","0","1","4","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013320001","Census Tract 3200.01, Contra Costa County, California","3615","null","1203","2412","2251","1909","93","25","177","35","12","161","141","15","60","43","8","2","2","0","0","0","1","0","0","9","0","1","20","7","2","0","0","7","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013320003","Census Tract 3200.03, Contra Costa County, California","2805","null","327","2478","2301","1844","63","19","369","3","3","177","165","13","33","98","8","2","0","2","0","0","0","0","0","9","0","0","9","2","2","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013320004","Census Tract 3200.04, Contra Costa County, California","6216","null","932","5284","5033","4082","214","36","661","13","27","251","222","24","34","109","13","1","0","9","5","1","7","1","0","13","5","0","22","2","5","1","0","3","1","0","8","2","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06013321101","Census Tract 3211.01, Contra Costa County, California","6549","null","992","5557","5287","4418","318","10","527","11","3","270","235","34","46","121","5","4","6","3","0","0","0","0","0","3","5","8","32","5","6","0","1","3","3","0","11","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06013321102","Census Tract 3211.02, Contra Costa County, California","6689","null","702","5987","5714","4781","86","10","811","14","12","273","253","13","34","174","7","10","1","5","0","0","0","0","0","6","3","0","20","1","5","0","0","5","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013321103","Census Tract 3211.03, Contra Costa County, California","4518","null","466","4052","3872","3467","59","15","321","5","5","180","165","20","29","82","11","2","2","0","7","0","3","0","0","5","3","1","13","4","1","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013321200","Census Tract 3212, Contra Costa County, California","5533","null","796","4737","4493","2794","160","18","1509","10","2","244","235","35","28","133","6","4","5","13","0","0","2","1","0","2","6","0","9","4","2","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013322000","Census Tract 3220, Contra Costa County, California","6085","null","690","5395","5168","4269","85","12","788","4","10","227","217","29","36","125","1","6","2","10","0","0","0","0","0","4","2","2","9","0","0","0","0","4","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013323000","Census Tract 3230, Contra Costa County, California","4352","null","534","3818","3634","3258","31","16","323","3","3","184","166","35","20","92","5","4","0","4","1","0","0","0","0","5","0","0","16","6","2","1","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013324001","Census Tract 3240.01, Contra Costa County, California","4615","null","622","3993","3765","2650","175","11","899","19","11","228","213","29","26","127","3","7","3","3","0","2","0","0","0","7","6","0","15","5","4","0","0","1","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013324002","Census Tract 3240.02, Contra Costa County, California","5141","null","864","4277","4089","3129","186","6","738","18","12","188","174","18","22","109","4","3","2","7","0","0","2","0","0","7","0","0","14","6","4","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013325000","Census Tract 3250, Contra Costa County, California","5514","null","601","4913","4679","4204","98","12","352","7","6","234","213","31","42","125","9","3","2","0","0","0","0","0","0","1","0","0","21","3","1","0","0","5","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013326000","Census Tract 3260, Contra Costa County, California","3437","null","269","3168","3060","2804","26","4","211","6","9","108","94","3","9","78","1","2","0","0","0","0","0","0","0","1","0","0","13","6","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013327000","Census Tract 3270, Contra Costa County, California","6695","null","2137","4558","4309","3507","272","25","452","44","9","249","228","43","52","82","9","9","3","8","0","2","0","0","1","17","1","1","18","3","2","0","0","2","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06013328000","Census Tract 3280, Contra Costa County, California","2281","null","500","1781","1699","1114","151","15","404","12","3","82","65","9","14","25","2","5","1","5","0","1","0","0","0","0","3","0","17","5","0","0","1","0","0","0","8","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013329000","Census Tract 3290, Contra Costa County, California","6309","null","2158","4151","3903","3140","171","21","487","68","16","248","229","42","48","82","7","11","2","13","0","3","2","0","0","11","8","0","19","4","3","1","0","2","2","0","4","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013330000","Census Tract 3300, Contra Costa County, California","5353","null","1511","3842","3659","2980","130","25","440","62","22","183","163","29","31","81","7","4","0","3","0","1","0","2","0","4","1","0","19","6","4","0","0","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013331000","Census Tract 3310, Contra Costa County, California","7013","null","1659","5354","5111","4047","198","22","779","43","22","243","222","35","51","97","6","1","6","5","0","2","1","0","0","14","4","0","15","5","3","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06013332000","Census Tract 3320, Contra Costa County, California","7534","null","1640","5894","5587","4766","150","25","594","37","15","307","293","51","71","134","7","6","3","7","5","0","2","0","0","3","4","0","10","4","0","0","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013333101","Census Tract 3331.01, Contra Costa County, California","4091","null","818","3273","3102","2504","100","22","449","15","12","171","157","31","21","88","4","1","1","2","0","6","0","0","0","2","1","0","14","2","3","0","0","1","0","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013333102","Census Tract 3331.02, Contra Costa County, California","3855","null","681","3174","3017","2406","104","5","489","5","8","157","152","14","29","83","3","4","1","1","1","0","1","3","0","4","8","0","4","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013333200","Census Tract 3332, Contra Costa County, California","5926","null","1166","4760","4555","3771","141","13","595","22","13","205","189","26","41","100","2","6","4","4","0","0","0","0","0","6","0","0","14","2","1","1","0","5","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06013334001","Census Tract 3340.01, Contra Costa County, California","3749","null","763","2986","2797","2300","110","18","346","6","17","189","172","24","31","106","6","1","0","1","0","0","1","0","0","2","0","0","17","13","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013334004","Census Tract 3340.04, Contra Costa County, California","7367","null","1563","5804","5440","3963","305","20","1106","27","19","364","343","45","31","209","10","8","5","13","1","0","2","0","0","7","12","0","19","3","2","0","0","1","0","1","2","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06013334006","Census Tract 3340.06, Contra Costa County, California","4767","null","570","4197","3935","2859","82","19","950","8","17","262","228","22","15","155","5","4","8","1","0","0","3","0","0","9","6","0","30","1","3","0","0","3","0","0","15","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0",
"1400000US06013334200","Census Tract 3342, Contra Costa County, California","6794","null","421","6373","6162","5489","88","5","540","16","24","211","205","19","21","145","4","8","2","4","0","0","0","0","0","1","1","0","6","1","2","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013335000","Census Tract 3350, Contra Costa County, California","3358","null","899","2459","2335","2005","67","12","239","5","7","124","120","21","22","52","4","8","1","8","0","3","0","0","0","1","0","0","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013336101","Census Tract 3361.01, Contra Costa County, California","4802","null","3347","1455","1343","629","329","9","342","29","5","112","99","21","6","38","3","2","1","4","3","8","2","0","0","6","5","0","10","2","2","0","1","1","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013336102","Census Tract 3361.02, Contra Costa County, California","7595","null","4936","2659","2486","1279","424","29","653","71","30","173","167","31","15","75","3","8","9","7","1","2","3","0","0","8","5","0","6","1","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013336201","Census Tract 3362.01, Contra Costa County, California","4032","null","2205","1827","1738","1187","102","5","398","46","0","89","80","11","17","34","8","5","0","2","0","0","0","0","0","1","2","0","9","2","2","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013336202","Census Tract 3362.02, Contra Costa County, California","5701","null","4399","1302","1204","641","201","7","280","66","9","98","79","16","3","24","7","5","0","5","1","3","0","0","0","8","4","3","18","1","2","2","0","4","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013337100","Census Tract 3371, Contra Costa County, California","3200","null","560","2640","2509","1981","64","5","407","47","5","131","113","10","9","68","10","2","0","4","1","0","2","0","0","3","4","0","18","2","5","0","0","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013337200","Census Tract 3372, Contra Costa County, California","7183","null","1543","5640","5327","4110","305","25","832","33","22","313","299","43","46","156","7","8","6","14","0","0","5","1","0","3","9","1","13","4","1","0","0","4","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013337300","Census Tract 3373, Contra Costa County, California","6098","null","565","5533","5289","4148","98","9","1006","8","20","244","234","37","30","140","7","0","1","3","0","0","8","0","0","3","5","0","7","1","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338101","Census Tract 3381.01, Contra Costa County, California","4996","null","2104","2892","2664","1792","247","12","571","29","13","228","214","40","19","122","4","8","0","9","1","0","1","0","1","5","4","0","12","5","3","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338102","Census Tract 3381.02, Contra Costa County, California","3601","null","572","3029","2857","2348","54","11","411","15","18","172","165","20","17","102","4","2","3","5","0","0","2","0","0","3","7","0","7","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338201","Census Tract 3382.01, Contra Costa County, California","3790","null","393","3397","3253","2654","37","10","515","21","16","144","141","22","10","86","7","1","1","1","0","1","2","0","0","0","10","0","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338203","Census Tract 3382.03, Contra Costa County, California","4564","null","435","4129","3935","2960","134","11","789","25","16","194","187","24","20","114","7","3","9","5","0","0","3","0","0","2","0","0","7","3","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338204","Census Tract 3382.04, Contra Costa County, California","5662","null","419","5243","5051","3949","80","9","990","14","9","192","179","19","20","116","4","6","2","1","0","0","1","0","0","6","4","0","9","0","5","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338301","Census Tract 3383.01, Contra Costa County, California","2922","null","162","2760","2691","2199","15","7","463","1","6","69","67","1","6","53","0","2","0","0","0","0","0","0","0","0","5","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013338302","Census Tract 3383.02, Contra Costa County, California","5807","null","371","5436","5197","4360","48","12","755","10","12","239","220","18","16","153","9","2","0","3","1","2","5","0","0","9","2","0","18","2","2","2","0","2","0","0","8","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013339001","Census Tract 3390.01, Contra Costa County, California","3362","null","570","2792","2651","1907","155","1","569","8","11","141","123","16","10","70","11","3","2","4","0","0","0","0","0","3","4","0","10","4","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","7","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06013339002","Census Tract 3390.02, Contra Costa County, California","5574","null","705","4869","4663","3750","147","8","735","10","13","206","197","27","17","124","2","9","1","5","0","2","1","0","0","4","5","0","9","2","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013340001","Census Tract 3400.01, Contra Costa County, California","5857","null","884","4973","4742","3860","127","18","717","6","14","231","208","21","25","121","8","14","0","6","0","0","4","0","0","4","5","0","21","7","5","0","0","3","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013340002","Census Tract 3400.02, Contra Costa County, California","7000","null","521","6479","6235","5418","60","18","709","7","23","244","231","18","27","150","7","10","0","1","0","1","0","0","1","10","6","0","13","1","0","0","0","5","0","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013341000","Census Tract 3410, Contra Costa County, California","4864","null","436","4428","4240","3688","56","10","450","10","26","188","180","12","14","136","5","3","0","5","0","0","1","0","0","4","0","0","8","1","0","1","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013343001","Census Tract 3430.01, Contra Costa County, California","4806","null","700","4106","3927","3511","51","3","349","8","5","179","170","20","31","106","4","3","0","4","0","0","0","0","0","1","1","0","8","3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013343002","Census Tract 3430.02, Contra Costa County, California","4380","null","302","4078","3939","3381","84","8","453","7","6","139","126","6","5","95","3","7","1","0","1","2","0","0","0","2","4","0","12","4","2","0","0","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013343003","Census Tract 3430.03, Contra Costa County, California","3843","null","222","3621","3507","3186","39","3","271","1","7","114","106","3","14","71","3","4","0","5","0","0","0","0","0","0","6","0","8","5","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345101","Census Tract 3451.01, Contra Costa County, California","5730","null","787","4943","4704","3384","142","7","1150","6","15","239","218","19","24","126","5","7","2","10","0","1","1","0","0","19","4","0","19","8","1","0","0","2","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345102","Census Tract 3451.02, Contra Costa County, California","3895","null","498","3397","3260","2624","84","2","537","4","9","137","129","18","12","85","5","2","0","3","0","1","0","0","0","2","1","0","8","2","1","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345103","Census Tract 3451.03, Contra Costa County, California","5062","null","489","4573","4401","3356","73","16","927","18","11","172","163","14","13","114","5","4","0","2","0","0","1","0","0","8","2","0","9","1","0","1","0","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345105","Census Tract 3451.05, Contra Costa County, California","6223","null","548","5675","5447","4805","45","8","565","8","16","228","208","22","27","123","9","9","1","5","0","0","0","0","1","4","7","0","14","3","5","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345108","Census Tract 3451.08, Contra Costa County, California","7353","null","578","6775","6494","4494","154","15","1800","14","17","281","262","19","22","172","16","3","1","8","0","0","0","0","0","13","8","0","17","5","1","0","1","3","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345111","Census Tract 3451.11, Contra Costa County, California","5099","null","478","4621","4476","2453","133","18","1856","10","6","145","135","9","8","83","7","0","0","4","0","0","2","0","0","4","18","0","9","2","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345112","Census Tract 3451.12, Contra Costa County, California","6513","null","520","5993","5704","3186","219","11","2264","5","19","289","274","34","16","179","11","2","2","9","1","0","1","1","0","11","7","0","15","1","4","0","0","3","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345113","Census Tract 3451.13, Contra Costa County, California","4337","null","254","4083","3920","2953","53","1","904","2","7","163","149","9","14","115","2","0","1","1","0","0","0","0","0","4","2","1","14","6","0","0","0","2","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345114","Census Tract 3451.14, Contra Costa County, California","6307","null","342","5965","5821","5233","50","5","507","15","11","144","134","11","16","88","8","4","1","0","0","0","3","0","0","3","0","0","9","0","0","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345115","Census Tract 3451.15, Contra Costa County, California","5734","null","474","5260","5037","3339","123","8","1535","13","19","223","213","17","13","147","8","4","2","4","1","0","1","1","0","10","5","0","10","0","0","0","0","0","0","0","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345116","Census Tract 3451.16, Contra Costa County, California","2859","null","318","2541","2408","1858","32","5","480","25","8","133","123","17","7","83","6","0","0","7","0","0","1","0","0","1","1","0","9","0","1","0","0","3","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345202","Census Tract 3452.02, Contra Costa County, California","7816","null","758","7058","6687","4811","255","12","1576","12","21","371","347","43","24","222","16","6","5","7","0","0","4","0","0","7","13","0","23","2","3","1","2","3","0","0","11","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345203","Census Tract 3452.03, Contra Costa County, California","6472","null","523","5949","5759","5338","39","12","340","17","13","190","166","8","18","121","7","2","2","0","0","0","0","0","0","3","5","0","23","4","8","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013345204","Census Tract 3452.04, Contra Costa County, California","3586","null","179","3407","3331","3126","7","3","182","0","13","76","72","6","12","40","7","3","0","0","0","0","0","1","0","2","1","0","4","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06013346101","Census Tract 3461.01, Contra Costa County, California","3433","null","180","3253","3176","2717","30","2","416","1","10","77","73","6","8","48","0","0","0","4","0","0","1","0","0","1","5","0","4","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
