"GEO_ID","NAME","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017",
"1500000US060377028012","Block Group 2, Census Tract 7028.01, Los Angeles County, California","547","47","13","31","25","29","60","31","42","41","37","55","69","33","20","4","10",
"1500000US060377028013","Block Group 3, Census Tract 7028.01, Los Angeles County, California","973","92","47","68","86","89","49","79","75","38","88","157","35","33","5","23","9",
"1500000US060377028021","Block Group 1, Census Tract 7028.02, Los Angeles County, California","407","32","24","26","28","20","31","25","24","26","24","59","24","42","13","5","4",
"1500000US060377028022","Block Group 2, Census Tract 7028.02, Los Angeles County, California","57","0","5","0","0","7","0","0","8","0","31","0","0","0","0","0","6",
"1500000US060377028023","Block Group 3, Census Tract 7028.02, Los Angeles County, California","351","20","15","17","10","18","24","13","11","13","29","46","69","40","6","3","17",
"1500000US060377028024","Block Group 4, Census Tract 7028.02, Los Angeles County, California","32","7","0","12","0","0","0","0","0","0","0","0","6","7","0","0","0",
"1500000US060377028031","Block Group 1, Census Tract 7028.03, Los Angeles County, California","232","23","14","6","20","36","39","16","16","17","4","23","0","0","5","13","0",
"1500000US060377028032","Block Group 2, Census Tract 7028.03, Los Angeles County, California","332","24","5","66","16","6","58","9","15","7","14","34","25","26","14","0","13",
"1500000US060377028033","Block Group 3, Census Tract 7028.03, Los Angeles County, California","436","29","10","29","24","12","26","27","21","23","48","30","58","49","25","17","8",
"1500000US060377028034","Block Group 4, Census Tract 7028.03, Los Angeles County, California","73","27","0","0","0","12","0","0","12","0","6","10","0","0","0","0","6",
"1500000US060377029011","Block Group 1, Census Tract 7029.01, Los Angeles County, California","2343","155","65","41","62","106","93","123","53","68","198","299","406","305","125","121","123",
"1500000US060377029012","Block Group 2, Census Tract 7029.01, Los Angeles County, California","861","76","51","17","20","26","12","45","28","10","109","85","115","48","23","63","133",
"1500000US060377029013","Block Group 3, Census Tract 7029.01, Los Angeles County, California","205","15","6","0","4","0","9","19","7","9","42","23","30","26","8","0","7",
"1500000US060377029014","Block Group 4, Census Tract 7029.01, Los Angeles County, California","1898","127","35","36","0","42","56","104","80","139","121","319","298","268","154","61","58",
"1500000US060377030014","Block Group 4, Census Tract 7030.01, Los Angeles County, California","3091","129","150","78","160","162","181","195","221","188","433","332","347","214","124","45","132",
"1500000US060377030015","Block Group 5, Census Tract 7030.01, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060377030021","Block Group 1, Census Tract 7030.02, Los Angeles County, California","644","16","9","10","12","10","11","0","0","8","53","87","50","77","75","78","148",
"1500000US060377030022","Block Group 2, Census Tract 7030.02, Los Angeles County, California","630","0","26","0","33","26","36","31","28","24","55","71","135","35","60","41","29",
"1500000US060377030023","Block Group 3, Census Tract 7030.02, Los Angeles County, California","500","10","0","0","37","0","15","9","28","22","60","59","78","53","61","52","16",
"1500000US060377030024","Block Group 4, Census Tract 7030.02, Los Angeles County, California","1023","33","28","0","16","9","27","55","37","25","62","115","110","132","54","160","160",
"1500000US060377031001","Block Group 1, Census Tract 7031, Los Angeles County, California","252","10","0","0","10","0","32","14","0","19","11","28","42","0","11","26","49",
"1500000US060377031002","Block Group 2, Census Tract 7031, Los Angeles County, California","383","12","7","7","20","9","11","0","14","9","12","43","63","71","53","45","7",
"1500000US060377031003","Block Group 3, Census Tract 7031, Los Angeles County, California","415","12","0","8","9","26","58","34","22","20","14","20","77","39","14","38","24",
"1500000US060377031004","Block Group 4, Census Tract 7031, Los Angeles County, California","548","43","22","16","10","32","46","72","25","67","66","45","32","10","12","12","38",
"1500000US060377031005","Block Group 5, Census Tract 7031, Los Angeles County, California","368","42","11","0","0","56","22","0","0","23","39","52","20","37","29","21","16",
"1500000US060377031006","Block Group 6, Census Tract 7031, Los Angeles County, California","333","22","13","62","27","5","0","24","21","9","21","23","41","55","0","0","10",
"1500000US060377032001","Block Group 1, Census Tract 7032, Los Angeles County, California","456","20","11","7","29","33","14","16","18","30","47","33","53","84","27","23","11",
"1500000US060377032002","Block Group 2, Census Tract 7032, Los Angeles County, California","392","15","16","0","6","10","14","10","10","10","28","41","74","49","41","46","22",
"1500000US060377032003","Block Group 3, Census Tract 7032, Los Angeles County, California","209","44","11","0","13","0","19","21","16","13","19","3","0","36","14","0","0",
"1500000US060377032004","Block Group 4, Census Tract 7032, Los Angeles County, California","365","20","8","0","0","0","21","23","0","0","75","0","49","65","40","52","12",
"1500000US060377032005","Block Group 5, Census Tract 7032, Los Angeles County, California","237","20","13","15","7","46","14","15","9","0","41","15","30","12","0","0","0",
"1500000US060377032006","Block Group 6, Census Tract 7032, Los Angeles County, California","169","23","9","0","46","6","7","6","0","17","8","12","35","0","0","0","0",
"1500000US060377032007","Block Group 7, Census Tract 7032, Los Angeles County, California","390","17","9","0","25","0","24","5","13","0","21","48","70","50","28","49","31",
"1500000US060378001011","Block Group 1, Census Tract 8001.01, Los Angeles County, California","199","0","0","0","0","0","0","12","0","21","0","14","19","19","23","36","55",
"1500000US060378001012","Block Group 2, Census Tract 8001.01, Los Angeles County, California","670","12","20","0","11","0","24","15","8","17","18","35","89","65","73","106","177",
"1500000US060378001013","Block Group 3, Census Tract 8001.01, Los Angeles County, California","893","0","11","9","6","37","33","9","30","10","68","64","122","128","109","103","154",
"1500000US060378001021","Block Group 1, Census Tract 8001.02, Los Angeles County, California","860","43","16","10","56","7","35","13","34","57","73","42","126","104","73","68","103",
"1500000US060378001022","Block Group 2, Census Tract 8001.02, Los Angeles County, California","853","42","18","27","28","56","31","56","26","32","57","65","113","30","48","68","156",
"1500000US060378001023","Block Group 3, Census Tract 8001.02, Los Angeles County, California","871","71","19","33","0","19","21","23","20","22","18","75","82","125","64","101","178",
"1500000US060378002011","Block Group 1, Census Tract 8002.01, Los Angeles County, California","597","15","3","3","6","9","11","14","12","10","15","23","44","40","25","55","312",
"1500000US060378002012","Block Group 2, Census Tract 8002.01, Los Angeles County, California","970","14","0","18","26","0","0","9","20","41","31","50","166","30","78","171","316",
"1500000US060378002013","Block Group 3, Census Tract 8002.01, Los Angeles County, California","599","8","49","0","30","8","22","0","10","0","48","103","45","23","20","46","187",
"1500000US060378002014","Block Group 4, Census Tract 8002.01, Los Angeles County, California","1024","22","10","14","15","16","31","47","19","24","61","102","109","128","67","135","224",
"1500000US060378002021","Block Group 1, Census Tract 8002.02, Los Angeles County, California","305","14","5","6","22","23","13","14","14","6","7","19","28","46","0","29","59",
"1500000US060378002022","Block Group 2, Census Tract 8002.02, Los Angeles County, California","1297","34","37","16","39","37","25","25","59","26","109","70","131","137","113","198","241",
"1500000US060378003021","Block Group 1, Census Tract 8003.02, Los Angeles County, California","780","46","25","28","59","12","31","50","56","31","90","149","91","33","39","16","24",
"1500000US060378003022","Block Group 2, Census Tract 8003.02, Los Angeles County, California","607","13","6","0","28","18","32","28","0","26","26","87","68","69","48","63","95",
"1500000US060378003023","Block Group 3, Census Tract 8003.02, Los Angeles County, California","539","15","13","13","23","22","14","21","20","23","51","96","107","68","6","32","15",
"1500000US060378003024","Block Group 4, Census Tract 8003.02, Los Angeles County, California","462","15","21","16","21","9","22","9","0","10","26","68","39","41","34","30","101",
"1500000US060378003025","Block Group 5, Census Tract 8003.02, Los Angeles County, California","491","0","12","0","21","10","0","18","12","26","45","86","50","56","68","33","54",
"1500000US060378003031","Block Group 1, Census Tract 8003.03, Los Angeles County, California","1416","73","73","52","50","47","82","62","33","40","97","180","216","135","77","105","94",
"1500000US060378003032","Block Group 2, Census Tract 8003.03, Los Angeles County, California","735","8","30","9","11","20","0","49","23","33","67","126","123","66","64","55","51",
"1500000US060378003033","Block Group 3, Census Tract 8003.03, Los Angeles County, California","299","13","0","0","6","0","8","17","13","19","16","29","43","34","41","40","20",
"1500000US060378003034","Block Group 4, Census Tract 8003.03, Los Angeles County, California","281","25","0","0","9","0","0","0","0","0","17","19","0","33","34","43","101",
"1500000US060378003231","Block Group 1, Census Tract 8003.23, Los Angeles County, California","397","21","0","13","0","0","8","0","0","6","8","80","91","53","27","44","46",
"1500000US060378003232","Block Group 2, Census Tract 8003.23, Los Angeles County, California","503","0","0","10","16","8","28","32","11","7","49","85","95","14","9","45","94",
"1500000US060378003233","Block Group 3, Census Tract 8003.23, Los Angeles County, California","428","14","0","0","0","21","19","0","42","11","8","81","66","88","38","33","7",
"1500000US060378003234","Block Group 4, Census Tract 8003.23, Los Angeles County, California","363","18","0","0","8","0","0","0","24","6","22","41","79","35","32","50","48",
"1500000US060378003235","Block Group 5, Census Tract 8003.23, Los Angeles County, California","348","12","0","0","0","0","11","0","0","0","0","12","25","63","34","60","131",
"1500000US060378003236","Block Group 6, Census Tract 8003.23, Los Angeles County, California","383","19","0","0","0","0","0","8","0","6","10","25","14","14","35","81","171",
"1500000US060378003241","Block Group 1, Census Tract 8003.24, Los Angeles County, California","372","6","0","10","15","0","25","28","0","0","37","38","62","48","48","6","49",
"1500000US060378003242","Block Group 2, Census Tract 8003.24, Los Angeles County, California","710","18","11","0","14","48","0","11","0","29","64","92","162","132","38","17","74",
"1500000US060378003243","Block Group 3, Census Tract 8003.24, Los Angeles County, California","485","0","7","0","5","9","10","0","33","26","28","28","118","70","30","67","54",
"1500000US060378003244","Block Group 4, Census Tract 8003.24, Los Angeles County, California","813","53","7","0","10","40","0","17","21","7","70","80","158","168","84","88","10",
"1500000US060378003251","Block Group 1, Census Tract 8003.25, Los Angeles County, California","672","56","16","0","18","31","22","29","32","9","32","62","76","86","73","67","63",
"1500000US060378003252","Block Group 2, Census Tract 8003.25, Los Angeles County, California","848","8","16","8","43","25","14","30","25","7","90","96","159","53","56","112","106",
"1500000US060378003261","Block Group 1, Census Tract 8003.26, Los Angeles County, California","743","16","0","20","0","0","0","19","0","9","33","32","113","72","100","96","233",
"1500000US060378003262","Block Group 2, Census Tract 8003.26, Los Angeles County, California","872","26","32","9","59","0","19","19","64","67","72","74","76","113","55","57","130",
"1500000US060378003263","Block Group 3, Census Tract 8003.26, Los Angeles County, California","384","47","13","17","24","30","29","27","13","13","27","12","14","31","7","35","45",
"1500000US060378004011","Block Group 1, Census Tract 8004.01, Los Angeles County, California","641","15","0","0","13","23","14","4","15","13","42","24","73","79","57","127","142",
"1500000US060378004031","Block Group 1, Census Tract 8004.03, Los Angeles County, California","532","0","7","16","0","0","0","9","14","9","31","60","105","51","30","42","158",
"1500000US060378004032","Block Group 2, Census Tract 8004.03, Los Angeles County, California","504","56","17","20","19","0","20","9","9","9","26","31","93","36","15","44","100",
"1500000US060378004033","Block Group 3, Census Tract 8004.03, Los Angeles County, California","1031","29","34","40","16","50","29","31","35","18","8","97","90","118","72","129","235",
"1500000US060378004034","Block Group 4, Census Tract 8004.03, Los Angeles County, California","608","48","22","33","19","10","29","12","0","19","78","35","74","39","39","17","134",
"1500000US060378004041","Block Group 1, Census Tract 8004.04, Los Angeles County, California","523","0","15","39","0","0","11","26","0","0","11","71","50","36","28","93","143",
"1500000US060378004042","Block Group 2, Census Tract 8004.04, Los Angeles County, California","180","20","0","0","0","25","0","0","0","9","9","25","12","16","10","42","12",
"1500000US060378004043","Block Group 3, Census Tract 8004.04, Los Angeles County, California","249","0","0","0","0","0","0","23","11","0","0","13","50","40","23","14","75",
"1500000US060378005011","Block Group 1, Census Tract 8005.01, Los Angeles County, California","537","5","24","5","0","0","14","22","35","15","50","56","43","38","40","72","118",
"1500000US060378005012","Block Group 2, Census Tract 8005.01, Los Angeles County, California","367","7","0","8","8","8","6","13","13","0","14","35","28","51","13","89","74",
"1500000US060378005013","Block Group 3, Census Tract 8005.01, Los Angeles County, California","535","25","14","6","19","22","28","12","26","6","25","41","38","80","43","57","93",
"1500000US060378005024","Block Group 4, Census Tract 8005.02, Los Angeles County, California","1114","93","34","26","20","46","43","39","12","43","72","63","90","88","37","69","339",
"1500000US060379001011","Block Group 1, Census Tract 9001.01, Los Angeles County, California","611","18","58","53","19","74","56","48","41","26","61","57","64","36","0","0","0",
"1500000US060379001012","Block Group 2, Census Tract 9001.01, Los Angeles County, California","524","15","22","16","111","9","43","32","48","55","44","31","48","37","7","0","6",
"1500000US060379001013","Block Group 3, Census Tract 9001.01, Los Angeles County, California","486","36","8","46","36","57","35","55","46","19","89","20","10","8","9","3","9",
"1500000US060379001014","Block Group 4, Census Tract 9001.01, Los Angeles County, California","532","74","62","36","41","16","29","34","10","42","67","66","45","0","10","0","0",
"1500000US060379001015","Block Group 5, Census Tract 9001.01, Los Angeles County, California","492","62","8","24","74","49","38","11","47","16","52","36","37","14","0","24","0",
"1500000US060379001016","Block Group 6, Census Tract 9001.01, Los Angeles County, California","526","67","8","30","16","65","28","22","16","39","81","66","43","28","17","0","0",
"1500000US060379001021","Block Group 1, Census Tract 9001.02, Los Angeles County, California","394","66","32","31","24","8","25","26","33","25","42","49","21","12","0","0","0",
"1500000US060379002001","Block Group 1, Census Tract 9002, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060379002002","Block Group 2, Census Tract 9002, Los Angeles County, California","526","97","22","21","33","17","37","37","44","32","43","73","28","0","25","6","11",
"1500000US060379003001","Block Group 1, Census Tract 9003, Los Angeles County, California","187","44","30","24","13","3","15","12","17","4","10","0","0","11","4","0","0",
"1500000US060379003002","Block Group 2, Census Tract 9003, Los Angeles County, California","473","54","34","22","63","36","25","5","27","8","34","89","50","19","0","7","0",
"1500000US060379005011","Block Group 1, Census Tract 9005.01, Los Angeles County, California","577","64","38","35","33","17","32","46","56","43","60","70","43","20","20","0","0",
"1500000US060379005012","Block Group 2, Census Tract 9005.01, Los Angeles County, California","486","119","38","36","35","25","21","10","32","39","47","42","7","28","7","0","0",
"1500000US060379005013","Block Group 3, Census Tract 9005.01, Los Angeles County, California","806","45","66","33","25","36","57","28","67","117","54","109","96","20","23","12","18",
"1500000US060379005021","Block Group 1, Census Tract 9005.02, Los Angeles County, California","786","143","52","10","18","28","12","64","9","44","128","94","98","34","17","16","19",
"1500000US060379005022","Block Group 2, Census Tract 9005.02, Los Angeles County, California","504","27","15","23","46","51","42","30","22","30","78","59","33","25","14","9","0",
"1500000US060379005023","Block Group 3, Census Tract 9005.02, Los Angeles County, California","573","36","16","74","23","52","42","33","35","24","94","51","42","35","16","0","0",
"1500000US060379005024","Block Group 4, Census Tract 9005.02, Los Angeles County, California","570","49","29","32","37","48","64","8","29","23","76","64","79","10","7","9","6",
"1500000US060379005031","Block Group 1, Census Tract 9005.03, Los Angeles County, California","623","53","30","59","91","45","47","42","18","11","105","17","48","45","7","0","5",
"1500000US060379005032","Block Group 2, Census Tract 9005.03, Los Angeles County, California","500","61","23","53","49","48","18","34","47","28","46","46","21","16","0","10","0",
"1500000US060379005033","Block Group 3, Census Tract 9005.03, Los Angeles County, California","1321","39","48","41","49","89","123","69","73","174","175","173","148","55","40","17","8",
"1500000US060379005041","Block Group 1, Census Tract 9005.04, Los Angeles County, California","548","36","41","74","70","26","42","30","43","27","76","59","6","8","0","0","10",
"1500000US060379005042","Block Group 2, Census Tract 9005.04, Los Angeles County, California","754","40","18","9","40","41","11","42","88","48","86","105","155","53","11","0","7",
"1500000US060379006021","Block Group 1, Census Tract 9006.02, Los Angeles County, California","434","68","57","63","26","56","40","54","15","5","39","11","0","0","0","0","0",
"1500000US060379006022","Block Group 2, Census Tract 9006.02, Los Angeles County, California","12","0","0","0","4","8","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060379006023","Block Group 3, Census Tract 9006.02, Los Angeles County, California","700","171","107","73","51","36","28","54","44","19","16","44","28","13","0","0","16",
"1500000US060379006024","Block Group 4, Census Tract 9006.02, Los Angeles County, California","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060379006041","Block Group 1, Census Tract 9006.04, Los Angeles County, California","1017","60","57","28","71","46","64","56","80","78","141","156","106","51","15","0","8",
"1500000US060379006042","Block Group 2, Census Tract 9006.04, Los Angeles County, California","715","86","42","67","36","43","61","31","42","78","76","31","73","21","14","14","0",
"1500000US060379006043","Block Group 3, Census Tract 9006.04, Los Angeles County, California","848","96","71","47","61","63","76","48","7","44","108","59","49","56","45","9","9",
"1500000US060379006051","Block Group 1, Census Tract 9006.05, Los Angeles County, California","967","57","43","81","81","64","83","62","112","10","88","95","103","52","27","0","9",
"1500000US060379006052","Block Group 2, Census Tract 9006.05, Los Angeles County, California","566","58","76","51","87","58","35","44","18","37","9","26","27","8","0","13","19",
"1500000US060379006061","Block Group 1, Census Tract 9006.06, Los Angeles County, California","774","45","51","47","20","57","78","65","71","28","82","81","80","31","10","28","0",
"1500000US060379006062","Block Group 2, Census Tract 9006.06, Los Angeles County, California","376","164","49","61","18","32","12","0","6","8","26","0","0","0","0","0","0",
"1500000US060379006071","Block Group 1, Census Tract 9006.07, Los Angeles County, California","560","59","70","55","32","40","83","18","32","19","56","33","44","8","6","5","0",
"1500000US060379006072","Block Group 2, Census Tract 9006.07, Los Angeles County, California","551","57","46","49","31","27","23","30","15","32","69","79","62","23","0","8","0",
"1500000US060379007011","Block Group 1, Census Tract 9007.01, Los Angeles County, California","586","106","75","91","36","38","48","34","62","31","29","21","15","0","0","0","0",
"1500000US060379007012","Block Group 2, Census Tract 9007.01, Los Angeles County, California","312","30","37","34","30","37","25","31","16","24","10","27","0","11","0","0","0",
"1500000US060379007013","Block Group 3, Census Tract 9007.01, Los Angeles County, California","477","7","6","8","41","37","61","65","29","21","23","49","83","18","14","10","5",
"1500000US060379007014","Block Group 4, Census Tract 9007.01, Los Angeles County, California","344","16","36","21","16","20","25","7","12","14","16","61","81","14","5","0","0",
"1500000US060379007031","Block Group 1, Census Tract 9007.03, Los Angeles County, California","689","77","80","71","45","89","61","75","55","0","46","21","38","21","0","10","0",
"1500000US060379007032","Block Group 2, Census Tract 9007.03, Los Angeles County, California","620","144","25","86","32","56","46","37","78","22","31","0","37","11","0","0","15",
"1500000US060379007033","Block Group 3, Census Tract 9007.03, Los Angeles County, California","442","36","18","23","8","50","40","42","14","32","62","79","32","6","0","0","0",
"1500000US060379007041","Block Group 1, Census Tract 9007.04, Los Angeles County, California","1281","199","124","164","145","107","100","38","80","32","129","73","53","16","9","0","12",
"1500000US060379007051","Block Group 1, Census Tract 9007.05, Los Angeles County, California","570","26","37","24","27","14","40","22","76","38","55","66","77","20","17","7","24",
"1500000US060379007052","Block Group 2, Census Tract 9007.05, Los Angeles County, California","1185","87","89","82","114","70","80","47","89","33","135","167","85","8","31","42","26",
"1500000US060379007053","Block Group 3, Census Tract 9007.05, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060379008031","Block Group 1, Census Tract 9008.03, Los Angeles County, California","670","94","64","91","63","74","61","23","0","18","64","68","19","12","19","0","0",
"1500000US060379008032","Block Group 2, Census Tract 9008.03, Los Angeles County, California","245","7","9","6","0","20","59","5","8","28","21","40","35","7","0","0","0",
"1500000US060379008033","Block Group 3, Census Tract 9008.03, Los Angeles County, California","473","35","20","57","0","31","36","9","47","65","29","63","42","28","11","0","0",
"1500000US060379008034","Block Group 4, Census Tract 9008.03, Los Angeles County, California","556","37","25","13","17","27","20","19","61","19","69","94","94","50","11","0","0",
"1500000US060379008041","Block Group 1, Census Tract 9008.04, Los Angeles County, California","463","41","71","69","51","40","43","17","17","0","29","18","29","11","0","0","27",
"1500000US060379008042","Block Group 2, Census Tract 9008.04, Los Angeles County, California","369","42","26","55","7","38","25","22","22","10","42","8","72","0","0","0","0",
"1500000US060379008051","Block Group 1, Census Tract 9008.05, Los Angeles County, California","480","9","18","8","44","24","8","44","14","41","54","58","81","37","4","12","24",
"1500000US060379008052","Block Group 2, Census Tract 9008.05, Los Angeles County, California","582","34","64","58","32","15","68","14","27","6","82","56","44","55","8","0","19",
"1500000US060379008053","Block Group 3, Census Tract 9008.05, Los Angeles County, California","462","39","35","42","42","40","56","7","47","14","68","6","7","16","43","0","0",
"1500000US060379008061","Block Group 1, Census Tract 9008.06, Los Angeles County, California","529","105","94","66","81","29","35","44","22","14","27","9","3","0","0","0","0",
"1500000US060379008062","Block Group 2, Census Tract 9008.06, Los Angeles County, California","879","307","188","145","69","35","21","22","14","7","18","10","20","0","10","0","13",
"1500000US060379009001","Block Group 1, Census Tract 9009, Los Angeles County, California","604","50","13","5","23","47","47","35","27","33","33","131","100","44","10","0","6",
"1500000US060379009002","Block Group 2, Census Tract 9009, Los Angeles County, California","269","66","25","56","25","0","16","8","18","5","28","0","18","0","4","0","0",
"1500000US060379010031","Block Group 1, Census Tract 9010.03, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US060379010041","Block Group 1, Census Tract 9010.04, Los Angeles County, California","888","55","23","24","12","31","37","12","53","76","79","183","171","59","26","40","7",
"1500000US060379010042","Block Group 2, Census Tract 9010.04, Los Angeles County, California","312","12","9","13","8","18","7","26","44","22","25","39","13","22","25","0","29",
"1500000US060379010043","Block Group 3, Census Tract 9010.04, Los Angeles County, California","136","0","0","0","0","14","0","0","12","13","0","10","22","16","11","16","22",
"1500000US060379010051","Block Group 1, Census Tract 9010.05, Los Angeles County, California","518","95","69","0","63","32","41","9","26","10","58","23","64","21","7","0","0",
"1500000US060379010052","Block Group 2, Census Tract 9010.05, Los Angeles County, California","1285","18","48","71","27","73","61","86","51","82","171","229","136","146","49","37","0",
"1500000US060379010053","Block Group 3, Census Tract 9010.05, Los Angeles County, California","786","27","12","72","9","23","19","40","33","29","79","69","173","80","84","29","8",
"1500000US060379010061","Block Group 1, Census Tract 9010.06, Los Angeles County, California","519","58","39","16","0","12","18","14","21","20","45","31","152","47","29","17","0",
"1500000US060379010062","Block Group 2, Census Tract 9010.06, Los Angeles County, California","980","78","51","48","80","44","24","52","43","58","126","112","124","62","28","21","29",
"1500000US060379010063","Block Group 3, Census Tract 9010.06, Los Angeles County, California","553","5","16","23","18","63","35","39","30","29","48","136","61","31","12","0","7",
"1500000US060379010064","Block Group 4, Census Tract 9010.06, Los Angeles County, California","352","7","0","0","13","8","6","7","23","37","18","59","72","66","26","10","0",
"1500000US060379010065","Block Group 5, Census Tract 9010.06, Los Angeles County, California","527","0","37","18","47","72","7","36","44","0","48","60","52","78","17","11","0",
"1500000US060379010066","Block Group 6, Census Tract 9010.06, Los Angeles County, California","441","64","33","6","54","40","70","55","39","4","30","29","9","0","0","8","0",
"1500000US060379010071","Block Group 1, Census Tract 9010.07, Los Angeles County, California","349","21","25","17","37","21","7","8","28","6","17","48","69","38","0","0","7",
"1500000US060379010072","Block Group 2, Census Tract 9010.07, Los Angeles County, California","304","33","0","8","0","0","0","15","0","8","55","66","34","21","17","37","10",
"1500000US060379011011","Block Group 1, Census Tract 9011.01, Los Angeles County, California","647","44","42","55","33","17","30","17","25","27","83","83","138","35","18","0","0",
"1500000US060379011012","Block Group 2, Census Tract 9011.01, Los Angeles County, California","802","87","100","35","34","40","21","77","0","78","93","91","109","19","12","0","6",
"1500000US060379011021","Block Group 1, Census Tract 9011.02, Los Angeles County, California","711","81","53","51","15","50","61","44","7","19","62","114","43","43","34","6","28",
"1500000US060379011022","Block Group 2, Census Tract 9011.02, Los Angeles County, California","696","66","53","20","18","43","62","16","48","29","32","51","101","53","66","17","21",
"1500000US060379011023","Block Group 3, Census Tract 9011.02, Los Angeles County, California","155","6","0","0","6","0","0","0","8","0","25","7","49","24","22","8","0",
"1500000US060379012031","Block Group 1, Census Tract 9012.03, Los Angeles County, California","604","94","43","13","41","24","33","49","41","88","38","51","43","25","10","4","7",
"1500000US060379012041","Block Group 1, Census Tract 9012.04, Los Angeles County, California","807","50","22","28","40","31","44","38","46","43","94","135","123","64","27","10","12",
"1500000US060379012051","Block Group 1, Census Tract 9012.05, Los Angeles County, California","100","12","0","0","10","0","0","0","21","0","0","7","40","10","0","0","0",
"1500000US060379012052","Block Group 2, Census Tract 9012.05, Los Angeles County, California","542","17","21","12","8","28","80","17","28","22","82","69","138","20","0","0","0",
"1500000US060379012053","Block Group 3, Census Tract 9012.05, Los Angeles County, California","1668","253","146","93","65","60","27","46","84","37","44","193","271","192","105","18","34",
"1500000US060379012061","Block Group 1, Census Tract 9012.06, Los Angeles County, California","399","22","9","18","20","17","20","6","36","29","27","73","68","37","7","6","4",
"1500000US060379012071","Block Group 1, Census Tract 9012.07, Los Angeles County, California","928","44","28","12","19","45","22","43","0","25","47","68","174","190","137","59","15",
"1500000US060379100001","Block Group 1, Census Tract 9100, Los Angeles County, California","14","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0",
"1500000US060379100002","Block Group 2, Census Tract 9100, Los Angeles County, California","110","9","10","0","16","27","0","0","5","0","15","14","14","0","0","0","0",
"1500000US060379100003","Block Group 3, Census Tract 9100, Los Angeles County, California","1177","122","50","85","91","78","58","104","46","33","113","151","186","47","0","13","0",
"1500000US060379100004","Block Group 4, Census Tract 9100, Los Angeles County, California","762","123","50","38","21","30","27","51","25","42","57","125","109","19","25","20","0",
"1500000US060379100005","Block Group 5, Census Tract 9100, Los Angeles County, California","540","43","32","28","76","14","14","30","40","20","53","56","84","19","10","10","11",
"1500000US060379100006","Block Group 6, Census Tract 9100, Los Angeles County, California","531","65","57","41","32","11","37","32","36","23","48","46","61","16","8","18","0",
"1500000US060379101001","Block Group 1, Census Tract 9101, Los Angeles County, California","418","59","39","39","40","61","16","11","9","20","39","22","24","7","16","9","7",
"1500000US060379102011","Block Group 1, Census Tract 9102.01, Los Angeles County, California","562","0","0","8","31","25","23","0","35","31","39","54","146","56","43","33","38",
"1500000US060379102012","Block Group 2, Census Tract 9102.01, Los Angeles County, California","399","35","80","33","29","26","30","27","12","27","49","33","8","0","10","0","0",
"1500000US060379102021","Block Group 1, Census Tract 9102.02, Los Angeles County, California","604","33","22","0","9","0","8","24","28","8","66","73","84","113","16","45","75",
"1500000US060379102022","Block Group 2, Census Tract 9102.02, Los Angeles County, California","469","15","10","21","28","8","15","8","26","14","39","69","121","8","39","48","0",
"1500000US060379102031","Block Group 1, Census Tract 9102.03, Los Angeles County, California","1178","43","61","53","7","28","60","64","23","26","110","244","288","96","67","8","0",
"1500000US060379102032","Block Group 2, Census Tract 9102.03, Los Angeles County, California","571","10","8","0","0","5","28","51","52","33","62","141","75","74","9","23","0",
"1500000US060379102033","Block Group 3, Census Tract 9102.03, Los Angeles County, California","964","49","46","65","61","42","76","71","53","78","89","136","138","55","5","0","0",
"1500000US060379102041","Block Group 1, Census Tract 9102.04, Los Angeles County, California","2037","60","81","11","34","55","64","52","74","95","281","235","518","261","100","89","27",
"1500000US060379102051","Block Group 1, Census Tract 9102.05, Los Angeles County, California","378","32","13","26","0","26","8","0","21","0","43","46","58","33","14","19","39",
"1500000US060379102061","Block Group 1, Census Tract 9102.06, Los Angeles County, California","43","0","0","0","0","0","0","0","0","9","0","11","23","0","0","0","0",
"1500000US060379103011","Block Group 1, Census Tract 9103.01, Los Angeles County, California","739","0","7","11","9","11","33","21","40","4","54","59","96","216","35","100","43",
"1500000US060379103012","Block Group 2, Census Tract 9103.01, Los Angeles County, California","598","67","14","32","0","0","42","0","39","34","58","79","78","41","64","37","13",
"1500000US060379103021","Block Group 1, Census Tract 9103.02, Los Angeles County, California","848","4","31","37","40","82","82","33","6","72","47","88","117","94","45","29","41",
"1500000US060379103022","Block Group 2, Census Tract 9103.02, Los Angeles County, California","605","26","0","22","7","0","0","20","37","10","55","106","155","83","30","27","27",
"1500000US060379104011","Block Group 1, Census Tract 9104.01, Los Angeles County, California","928","29","34","28","17","23","30","81","45","48","125","196","178","44","9","22","19",
"1500000US060379104012","Block Group 2, Census Tract 9104.01, Los Angeles County, California","696","39","21","12","29","36","29","42","6","66","110","110","81","65","26","10","14",
