bgp2000gj,bg2010gj,bg2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G06003709175044000265600U4,G06003702656022,060372656022,0.826571556,0.8306878307,0.8256880734,0.8345864662
G06003709175044000265700U1,G06003702657002,060372657002,1.0,1.0,1.0,1.0
G06003709175044000265700U2,G06003702657002,060372657002,1.0,1.0,1.0,1.0
G06003709175044000265700U3,G06003702657003,060372657003,1.0,1.0,1.0,1.0
G06003709175044000265700U4,G06003702657001,060372657001,1.0,1.0,1.0,1.0
G06003709175044000267100U1,G06003702671002,060372671002,0.3964319247,0.354559183,0.3917678795,0.3862896408
G06003709175044000267100U1,G06003702679011,060372679011,0.6035680753,0.645440817,0.6082321205,0.6137103592
G06003709175044000267100U2,G06003702671002,060372671002,1.0,1.0,1.0,1.0
G06003709175044000267100U3,G06003702671003,060372671003,1.0,1.0,1.0,1.0
G06003709175044000267100U4,G06003702671004,060372671004,1.0,1.0,1.0,1.0
G06003709175044000267100U5,G06003702671001,060372671001,1.0,1.0,1.0,1.0
G06003709175044000267200U1,G06003702655203,060372655203,0.0251355164,0.0288176538,0.0214302405,0.0206969915
G06003709175044000267200U1,G06003702672001,060372672001,0.9748644836,0.9711823462,0.9785697595,0.9793030085
G06003709175044000267200U2,G06003702672002,060372672002,1.0,1.0,1.0,1.0
G06003709175044000267200U3,G06003702672003,060372672003,1.0,1.0,1.0,1.0
G06003709175044000267300U1,G06003702655203,060372655203,0.0310701956,0.0265486726,0.0475059382,0.0505747126
G06003709175044000267300U1,G06003702673001,060372673001,0.9689298044,0.9734513274,0.9524940618,0.9494252874
G06003709175044000267300U2,G06003702672003,060372672003,0.0005165289,0.0,0.0009708738,0.0018744142
G06003709175044000267300U2,G06003702673001,060372673001,0.1265495868,0.1179941003,0.1378640777,0.1330834114
G06003709175044000267300U2,G06003702677001,060372677001,0.8729338843,0.8820058997,0.8611650485,0.8650421743
G06003709175044000267300U3,G06003702673002,060372673002,1.0,1.0,1.0,1.0
G06003709175044000267401U1,G06003702674032,060372674032,0.2505121452,0.2423146474,0.2559150169,0.2559109875
G06003709175044000267401U1,G06003702674041,060372674041,0.7494878548,0.7576853526,0.7440849831,0.7440890125
G06003709175044000267401U2,G06003702674031,060372674031,1.0,1.0,1.0,1.0
G06003709175044000267402U1,G06003702674021,060372674021,1.0,1.0,1.0,1.0
G06003709175044000267402U2,G06003702674022,060372674022,1.0,1.0,1.0,1.0
G06003709175044000267501U1,G06003702675011,060372675011,1.0,1.0,1.0,1.0
G06003709175044000267501U2,G06003702675012,060372675012,1.0,1.0,1.0,1.0
G06003709175044000267501U3,G06003702675013,060372675013,1.0,1.0,1.0,1.0
G06003709175044000267502U1,G06003702675021,060372675021,1.0,1.0,1.0,1.0
G06003709175044000267502U2,G06003702675022,060372675022,1.0,1.0,1.0,1.0
G06003709175044000267600U1,G06003702676001,060372676001,0.8446096654,0.8148148148,0.8533123028,0.8573619632
G06003709175044000267600U1,G06003702676002,060372676002,0.1553903346,0.1851851852,0.1466876972,0.1426380368
G06003709175044000267600U2,G06003702676002,060372676002,1.0,1.0,1.0,1.0
G06003709175044000267600U3,G06003702676003,060372676003,1.0,1.0,1.0,1.0
G06003709175044000267700U1,G06003702672003,060372672003,0.253968254,0.6666666667,0.7142857143,0.7142857143
G06003709175044000267700U1,G06003702678003,060372678003,0.746031746,0.3333333333,0.2857142857,0.2857142857
G06003709175044000267700U2,G06003702677002,060372677002,1.0,0.0,0.0,0.0
G06003709175044000267700U3,G06003702677002,060372677002,1.0,1.0,1.0,1.0
G06003709175044000267800U1,G06003702678002,060372678002,1.0,1.0,1.0,1.0
G06003709175044000267800U2,G06003702678001,060372678001,1.0,1.0,1.0,1.0
G06003709175044000267800U3,G06003702678003,060372678003,1.0,1.0,1.0,1.0
G06003709175044000267800U3,G06003702712001,060372712001,0.0,0.0,0.0,0.0
G06003709175044000267900U1,G06003702679011,060372679011,0.2806153846,0.3395061728,0.2593137255,0.2683806946
G06003709175044000267900U1,G06003702679012,060372679012,0.4443076923,0.4333333333,0.4700980392,0.4722598106
G06003709175044000267900U1,G06003702679023,060372679023,0.2750769231,0.2271604938,0.2705882353,0.2593594948
G06003709175044000267900U2,G06003702679022,060372679022,1.0,1.0,1.0,1.0
G06003709175044000267900U3,G06003702679021,060372679021,1.0,1.0,1.0,1.0
G06003709175044000269000U1,G06003702690004,060372690004,1.0,1.0,1.0,1.0
G06003709175044000269000U2,G06003702690002,060372690002,1.0,1.0,1.0,1.0
G06003709175044000269000U3,G06003702690001,060372690001,1.0,1.0,1.0,1.0
G06003709175044000269000U4,G06003702690003,060372690003,1.0,1.0,1.0,1.0
G06003709175044000269000U5,G06003702690005,060372690005,1.0,1.0,1.0,1.0
G06003709175044000269000U6,G06003702690001,060372690001,1.0,1.0,1.0,1.0
G06003709175044000269100U1,G06003702170013,060372170013,0.4620408163,0.4847328244,0.4192439863,0.4200988468
G06003709175044000269100U1,G06003702691002,060372691002,0.5379591837,0.5152671756,0.5807560137,0.5799011532
G06003709175044000269100U2,G06003702170011,060372170011,0.1202064897,0.1229050279,0.115658363,0.1143847487
G06003709175044000269100U2,G06003702690004,060372690004,0.0252649033,0.0309676061,0.0261035139,0.025424913
G06003709175044000269100U2,G06003702691001,060372691001,0.854528607,0.846127366,0.8582381231,0.8601903383
G06003709175044000269100U3,G06003702691003,060372691003,1.0,1.0,1.0,1.0
G06003709175044000269100U4,G06003702691004,060372691004,1.0,1.0,1.0,1.0
G06003709175044000269300U1,G06003702693001,060372693001,1.0,1.0,1.0,1.0
G06003709175044000269300U2,G06003702693002,060372693002,1.0,1.0,1.0,1.0
G06003709175044000269300U3,G06003702693003,060372693003,0.6655844156,0.7827476038,0.5532994924,0.5537190083
G06003709175044000269300U3,G06003702699041,060372699041,0.3344155844,0.2172523962,0.4467005076,0.4462809917
G06003709175044000269300U4,G06003702693004,060372693004,1.0,1.0,1.0,1.0
G06003709175044000269300U5,G06003702693005,060372693005,1.0,1.0,1.0,1.0
G06003709175044000269500U1,G06003702695001,060372695001,1.0,1.0,1.0,1.0
G06003709175044000269500U2,G06003702695002,060372695002,1.0,1.0,1.0,1.0
G06003709175044000269500U3,G06003702690002,060372690002,0.000338802,0.0003785167,0.0003880722,0.0003886893
G06003709175044000269500U3,G06003702690004,060372690004,0.077536871,0.0768852029,0.0738852516,0.0754114408
G06003709175044000269500U3,G06003702695003,060372695003,0.922124327,0.9227362804,0.9257266763,0.9241998699
G06003709175044000269500U4,G06003702695004,060372695004,1.0,1.0,1.0,1.0
G06003709175044000269500U5,G06003702695004,060372695004,1.0,1.0,1.0,1.0
G06003709175044000269600U1,G06003702696012,060372696012,0.5787278415,0.5899280576,0.5923913043,0.5853242321
G06003709175044000269600U1,G06003702696013,060372696013,0.4212721585,0.4100719424,0.4076086957,0.4146757679
G06003709175044000269600U2,G06003702696011,060372696011,0.5162907268,0.5203883495,0.4702549575,0.4696969697
G06003709175044000269600U2,G06003702696013,060372696013,0.149122807,0.1475728155,0.1430594901,0.1460055096
G06003709175044000269600U2,G06003702696022,060372696022,0.3345864662,0.332038835,0.3866855524,0.3842975207
G06003709175044000269600U3,G06003702696013,060372696013,0.1806020067,0.1818181818,0.185483871,0.185483871
G06003709175044000269600U3,G06003702696022,060372696022,0.8193979933,0.8181818182,0.814516129,0.814516129
G06003709175044000269600U4,G06003702696021,060372696021,1.0,1.0,1.0,1.0
G06003709175044000269700U1,G06003702697001,060372697001,1.0,1.0,1.0,1.0
G06003709175044000269700U2,G06003702697004,060372697004,1.0,1.0,1.0,1.0
G06003709175044000269700U3,G06003702697003,060372697003,1.0,1.0,1.0,1.0
G06003709175044000269700U4,G06003702697004,060372697004,1.0,1.0,1.0,1.0
G06003709175044000269700U5,G06003702697002,060372697002,1.0,1.0,1.0,1.0
G06003709175044000269800U1,G06003702698002,060372698002,0.995435874,0.993814433,0.9949596774,0.9950980392
G06003709175044000269800U1,G06003702701002,060372701002,0.004564126,0.006185567,0.0050403226,0.0049019608
G06003709175044000269800U1,G06003702701003,060372701003,0.0,0.0,0.0,0.0
G06003709175044000269800U2,G06003702698001,060372698001,1.0,1.0,1.0,1.0
G06003709175044000269800U3,G06003702698001,060372698001,1.0,1.0,1.0,1.0
G06003709175044000269901U1,G06003702699071,060372699071,0.9993991484,0.9997623385,0.9998689554,0.9998730335
G06003709175044000269901U1,G06003702701003,060372701003,0.0006008516,0.0002376615,0.0001310446,0.0001269665
G06003709175044000269901U2,G06003702699052,060372699052,0.4462237611,0.4375,0.4402381965,0.4402489627
G06003709175044000269901U2,G06003702699061,060372699061,0.5537762389,0.5625,0.5597618035,0.5597510373
G06003709175044000269901U3,G06003702699051,060372699051,1.0,1.0,1.0,1.0
G06003709175044000269902U1,G06003702699041,060372699041,0.1246832235,0.1090342679,0.1382450331,0.1404358354
G06003709175044000269902U1,G06003702699042,060372699042,0.8753167765,0.8909657321,0.8617549669,0.8595641646
G06003709175044000269902U2,G06003702699043,060372699043,1.0,1.0,1.0,1.0
G06003709175044000269902U3,G06003702699031,060372699031,1.0,1.0,1.0,1.0
G06003709175044000270100U1,G06003702698002,060372698002,0.0,0.0,0.0,0.0
G06003709175044000270100U1,G06003702701002,060372701002,1.0,1.0,1.0,1.0
G06003709175044000270100U1,G06003707024001,060377024001,0.0,0.0,0.0,0.0
G06003709175044000270100U2,G06003702698001,060372698001,0.0407944176,0.0341753343,0.0430161943,0.0425111221
G06003709175044000270100U2,G06003702701001,060372701001,0.4796027912,0.4947994056,0.4691295547,0.4671280277
G06003709175044000270100U2,G06003702701003,060372701003,0.4796027912,0.47102526,0.487854251,0.4903608502
G06003709175044000270200U1,G06003702702003,060372702003,1.0,1.0,1.0,1.0
G06003709175044000270200U2,G06003702702002,060372702002,1.0,1.0,1.0,1.0
G06003709175044000270300U1,G06003702703001,060372703001,1.0,1.0,1.0,1.0
G06003709175044000270300U2,G06003702703001,060372703001,0.1273176761,0.1312217195,0.1142857143,0.1090909091
G06003709175044000270300U2,G06003702703002,060372703002,0.8726823239,0.8687782805,0.8857142857,0.8909090909
G06003709175044000270300U3,G06003702702001,060372702001,1.0,1.0,1.0,1.0
G06003709175044000270300U4,G06003702184004,060372184004,0.0,0.0,0.0,0.0
G06003709175044000270300U4,G06003702199023,060372199023,0.0,0.0,0.0,0.0
G06003709175044000270300U4,G06003702703003,060372703003,1.0,1.0,1.0,1.0
G06003709175044000271100U1,G06003702711001,060372711001,1.0,1.0,1.0,1.0
G06003709175044000271100U2,G06003702711002,060372711002,1.0,1.0,1.0,1.0
G06003709175044000271100U3,G06003702711003,060372711003,1.0,1.0,1.0,1.0
G06003709175044000271100U4,G06003702717022,060372717022,1.0,1.0,1.0,1.0
G06003709175044000271100U5,G06003702717011,060372717011,1.0,1.0,1.0,1.0
G06003709175044000271200U1,G06003702712001,060372712001,1.0,1.0,1.0,1.0
G06003709175044000271200U2,G06003702713001,060372713001,1.0,1.0,1.0,1.0
G06003709175044000271200U3,G06003702713002,060372713002,1.0,1.0,1.0,1.0
G06003709175044000271200U4,G06003702713002,060372713002,1.0,1.0,1.0,1.0
G06003709175044000271200U5,G06003702712002,060372712002,0.9999865947,0.9999887931,0.9999867454,0.9999867882
G06003709175044000271200U5,G06003702713003,060372713003,1.34053e-05,1.12069e-05,1.32546e-05,1.32118e-05
G06003709175044000271300U1,G06003702712002,060372712002,0.4840940526,0.4630872483,0.516025641,0.5109717868
G06003709175044000271300U1,G06003702713003,060372713003,0.5159059474,0.5369127517,0.483974359,0.4890282132
G06003709175044000271300U2,G06003702713003,060372713003,1.0,1.0,1.0,1.0
G06003709175044000271300U3,G06003702713004,060372713004,1.0,1.0,1.0,1.0
G06003709175044000271300U4,G06003702713005,060372713005,1.0,1.0,1.0,1.0
G06003709175044000271400U1,G06003702714001,060372714001,1.0,1.0,1.0,1.0
G06003709175044000271400U2,G06003702714003,060372714003,1.0,1.0,1.0,1.0
G06003709175044000271400U3,G06003702714003,060372714003,1.0,1.0,1.0,1.0
G06003709175044000271400U4,G06003702714003,060372714003,1.0,1.0,1.0,1.0
G06003709175044000271400U5,G06003702714002,060372714002,1.0,1.0,1.0,1.0
G06003709175044000271500U1,G06003702715001,060372715001,1.0,1.0,1.0,1.0
G06003709175044000271500U2,G06003702715002,060372715002,1.0,1.0,1.0,1.0
G06003709175044000271500U3,G06003702715003,060372715003,1.0,1.0,1.0,1.0
G06003709175044000271600U1,G06003702716001,060372716001,1.0,1.0,1.0,1.0
G06003709175044000271600U2,G06003702716003,060372716003,1.0,1.0,1.0,1.0
G06003709175044000271600U3,G06003702716002,060372716002,1.0,1.0,1.0,1.0
G06003709175044000271701U1,G06003702711001,060372711001,0.0229885057,0.0133333333,0.0316455696,0.037037037
G06003709175044000271701U1,G06003702717011,060372717011,0.9770114943,0.9866666667,0.9683544304,0.962962963
G06003709175044000271701U2,G06003702717013,060372717013,1.0,1.0,1.0,1.0
G06003709175044000271701U3,G06003702717014,060372717014,1.0,1.0,1.0,1.0
G06003709175044000271701U4,G06003702717012,060372717012,1.0,1.0,1.0,1.0
G06003709175044000271702U1,G06003702717021,060372717021,1.0,1.0,1.0,1.0
G06003709175044000271702U2,G06003702716004,060372716004,0.4790516401,0.5183982684,0.4530059272,0.4634346754
G06003709175044000271702U2,G06003702717023,060372717023,0.5209483599,0.4816017316,0.5469940728,0.5365653246
G06003709175044000271801U4,G06003702718011,060372718011,1.0,1.0,1.0,1.0
G06003709175044000271801U5,G06003702718012,060372718012,1.0,1.0,1.0,1.0
G06003709175044000271801U6,G06003702718013,060372718013,0.4169312169,0.4406332454,0.3706030151,0.3765281174
G06003709175044000271801U6,G06003702719011,060372719011,0.5830687831,0.5593667546,0.6293969849,0.6234718826
G06003709175044000271802U1,G06003702718021,060372718021,1.0,1.0,1.0,1.0
G06003709175044000271802U2,G06003702718022,060372718022,1.0,1.0,1.0,1.0
G06003709175044000271802U3,G06003702718023,060372718023,1.0,1.0,1.0,1.0
G06003709175044000271900U1,G06003702719012,060372719012,1.0,1.0,1.0,1.0
G06003709175044000271900U2,G06003702719013,060372719013,1.0,1.0,1.0,1.0
G06003709175044000271900U3,G06003702719023,060372719023,1.0,1.0,1.0,1.0
G06003709175044000271900U4,G06003702719021,060372719021,1.0,1.0,1.0,1.0
G06003709175044000271900U5,G06003702719022,060372719022,1.0,1.0,1.0,1.0
G06003709175044000272100U1,G06003702721001,060372721001,1.0,1.0,1.0,1.0
G06003709175044000272100U2,G06003702721002,060372721002,1.0,1.0,1.0,1.0
G06003709175044000272100U3,G06003702721003,060372721003,1.0,1.0,1.0,1.0
G06003709175044000272100U4,G06003702721004,060372721004,1.0,1.0,1.0,1.0
G06003709175044000272100U5,G06003702721005,060372721005,1.0,1.0,1.0,1.0
G06003709175044000272200U1,G06003702722011,060372722011,1.0,1.0,1.0,1.0
G06003709175044000272200U2,G06003702722012,060372722012,0.3097176982,0.3361702128,0.3087613293,0.3124630833
G06003709175044000272200U2,G06003702722022,060372722022,0.6902823018,0.6638297872,0.6912386707,0.6875369167
G06003709175044000272200U3,G06003702722021,060372722021,1.0,1.0,1.0,1.0
G06003709175044000272301U1,G06003702723011,060372723011,1.0,1.0,1.0,1.0
G06003709175044000272301U2,G06003702723012,060372723012,1.0,1.0,1.0,1.0
G06003709175044000272301U3,G06003702723013,060372723013,1.0,1.0,1.0,1.0
G06003709175044000272302U1,G06003702723021,060372723021,0.5459068295,0.5081775701,0.5706300813,0.5700049826
G06003709175044000272302U1,G06003702723022,060372723022,0.4540931705,0.4918224299,0.4293699187,0.4299950174
G06003709175044000273100U1,G06003702731001,060372731001,1.0,1.0,1.0,1.0
G06003709175044000273100U2,G06003702731002,060372731002,1.0,1.0,1.0,1.0
G06003709175044000273100U3,G06003702731003,060372731003,1.0,1.0,1.0,1.0
G06003709175044000273100U4,G06003702731003,060372731003,1.0,1.0,1.0,1.0
G06003709175044000273100U5,G06003702731001,060372731001,1.0,1.0,1.0,1.0
G06003709175044000273200U1,G06003702732001,060372732001,1.0,1.0,1.0,1.0
G06003709175044000273200U2,G06003702732002,060372732002,0.7590428492,0.7577639752,0.7292724196,0.7268292683
G06003709175044000273200U2,G06003702732003,060372732003,0.2409571508,0.2422360248,0.2707275804,0.2731707317
G06003709175044000273200U3,G06003702732003,060372732003,1.0,1.0,1.0,1.0
G06003709175044000273200U4,G06003702732004,060372732004,1.0,1.0,1.0,1.0
G06003709175044000273300U1,G06003702733001,060372733001,1.0,1.0,1.0,1.0
G06003709175044000273300U2,G06003702733002,060372733002,1.0,1.0,1.0,1.0
G06003709175044000273300U3,G06003702733003,060372733003,1.0,1.0,1.0,1.0
G06003709175044000273300U4,G06003702733003,060372733003,1.0,1.0,1.0,1.0
G06003709175044000273400R1,G06003702734022,060372734022,0.0,0.0,0.0,0.0
G06003709175044000273400R1,G06003709902000,060379902000,0.0,0.0,0.0,0.0
G06003709175044000273400U1,G06003702734022,060372734022,1.0,1.0,1.0,1.0
G06003709175044000273400U2,G06003702734024,060372734024,1.0,1.0,1.0,1.0
G06003709175044000273400U3,G06003702734023,060372734023,1.0,1.0,1.0,1.0
G06003709175044000273400U4,G06003702734021,060372734021,1.0,1.0,1.0,1.0
G06003709175044000273500R4,G06003702735022,060372735022,0.0,0.0,0.0,0.0
G06003709175044000273500R4,G06003709902000,060379902000,0.0,0.0,0.0,0.0
G06003709175044000273500U1,G06003702735024,060372735024,1.0,1.0,1.0,1.0
G06003709175044000273500U2,G06003702735023,060372735023,1.0,1.0,1.0,1.0
G06003709175044000273500U3,G06003702735021,060372735021,1.0,1.0,1.0,1.0
G06003709175044000273500U4,G06003702735022,060372735022,1.0,1.0,1.0,1.0
G06003709175044000273600U1,G06003702736001,060372736001,1.0,1.0,1.0,1.0
G06003709175044000273600U2,G06003702736002,060372736002,1.0,1.0,1.0,1.0
G06003709175044000273600U3,G06003702736003,060372736003,1.0,1.0,1.0,1.0
G06003709175044000273600U4,G06003702736004,060372736004,1.0,1.0,1.0,1.0
G06003709175044000273600U5,G06003702736004,060372736004,1.0,1.0,1.0,1.0
G06003709175044000273700U1,G06003702737001,060372737001,1.0,1.0,1.0,1.0
G06003709175044000273700U2,G06003702737002,060372737002,1.0,1.0,1.0,1.0
G06003709175044000273700U3,G06003702737003,060372737003,1.0,1.0,1.0,1.0
G06003709175044000273800U1,G06003702738001,060372738001,1.0,1.0,1.0,1.0
G06003709175044000273800U2,G06003702738002,060372738002,1.0,1.0,1.0,1.0
G06003709175044000273800U3,G06003702738003,060372738003,1.0,1.0,1.0,1.0
G06003709175044000273900R5,G06003702739023,060372739023,0.0,0.0,0.0,0.0
G06003709175044000273900R5,G06003709902000,060379902000,0.0,0.0,0.0,0.0
G06003709175044000273900U1,G06003702739021,060372739021,1.0,1.0,1.0,1.0
G06003709175044000273900U2,G06003702739024,060372739024,1.0,1.0,1.0,1.0
G06003709175044000273900U3,G06003702739025,060372739025,1.0,1.0,1.0,1.0
G06003709175044000273900U4,G06003702739022,060372739022,1.0,1.0,1.0,1.0
G06003709175044000273900U5,G06003702739023,060372739023,1.0,1.0,1.0,1.0
