"GEO_ID","NAME","B19013_001M","B19013_001MA","B19013_001E","B19013_001EA",
"1400000US06059110201","Census Tract 1102.01, Orange County, California","11243","null","62392","null",
"1400000US06059110202","Census Tract 1102.02, Orange County, California","5807","null","49511","null",
"1400000US06059110203","Census Tract 1102.03, Orange County, California","9856","null","68171","null",
"1400000US06059110301","Census Tract 1103.01, Orange County, California","9237","null","65875","null",
"1400000US06059110302","Census Tract 1103.02, Orange County, California","12912","null","61806","null",
"1400000US06059110303","Census Tract 1103.03, Orange County, California","10104","null","75100","null",
"1400000US06059110304","Census Tract 1103.04, Orange County, California","10374","null","93250","null",
"1400000US06059110401","Census Tract 1104.01, Orange County, California","8430","null","69401","null",
"1400000US06059110402","Census Tract 1104.02, Orange County, California","8912","null","74476","null",
"1400000US06059110500","Census Tract 1105, Orange County, California","6584","null","46287","null",
"1400000US06059110603","Census Tract 1106.03, Orange County, California","8505","null","41636","null",
"1400000US06059110604","Census Tract 1106.04, Orange County, California","10764","null","80781","null",
"1400000US06059110605","Census Tract 1106.05, Orange County, California","9257","null","86042","null",
"1400000US06059110606","Census Tract 1106.06, Orange County, California","5439","null","43727","null",
"1400000US06059110607","Census Tract 1106.07, Orange County, California","7531","null","70047","null",
"1400000US06059980000","Census Tract 9800, Orange County, California","**","**","-","-",
"1400000US06059990100","Census Tract 9901, Orange County, California","**","**","-","-",
"1400000US06061020104","Census Tract 201.04, Placer County, California","13807","null","60833","null",
"1400000US06061020105","Census Tract 201.05, Placer County, California","9305","null","51875","null",
"1400000US06061020106","Census Tract 201.06, Placer County, California","6689","null","70636","null",
"1400000US06061020107","Census Tract 201.07, Placer County, California","11598","null","44563","null",
"1400000US06061020200","Census Tract 202, Placer County, California","3583","null","59263","null",
"1400000US06061020300","Census Tract 203, Placer County, California","6474","null","38333","null",
"1400000US06061020401","Census Tract 204.01, Placer County, California","13783","null","39175","null",
"1400000US06061020402","Census Tract 204.02, Placer County, California","15397","null","93368","null",
"1400000US06061020501","Census Tract 205.01, Placer County, California","13921","null","70341","null",
"1400000US06061020502","Census Tract 205.02, Placer County, California","18264","null","75962","null",
"1400000US06061020601","Census Tract 206.01, Placer County, California","10385","null","122007","null",
"1400000US06061020602","Census Tract 206.02, Placer County, California","19063","null","87386","null",
"1400000US06061020604","Census Tract 206.04, Placer County, California","28989","null","117522","null",
"1400000US06061020605","Census Tract 206.05, Placer County, California","19947","null","132083","null",
"1400000US06061020606","Census Tract 206.06, Placer County, California","13752","null","159458","null",
"1400000US06061020710","Census Tract 207.10, Placer County, California","19498","null","100742","null",
"1400000US06061020711","Census Tract 207.11, Placer County, California","14852","null","55064","null",
"1400000US06061020712","Census Tract 207.12, Placer County, California","13058","null","43842","null",
"1400000US06061020713","Census Tract 207.13, Placer County, California","12525","null","55815","null",
"1400000US06061020714","Census Tract 207.14, Placer County, California","19644","null","69567","null",
"1400000US06061020715","Census Tract 207.15, Placer County, California","21231","null","85985","null",
"1400000US06061020717","Census Tract 207.17, Placer County, California","14831","null","73934","null",
"1400000US06061020805","Census Tract 208.05, Placer County, California","13824","null","63289","null",
"1400000US06061020806","Census Tract 208.06, Placer County, California","9118","null","43674","null",
"1400000US06061020901","Census Tract 209.01, Placer County, California","11865","null","37649","null",
"1400000US06061020908","Census Tract 209.08, Placer County, California","14461","null","59032","null",
"1400000US06061021003","Census Tract 210.03, Placer County, California","12904","null","67685","null",
"1400000US06061021034","Census Tract 210.34, Placer County, California","12162","null","86631","null",
"1400000US06061021035","Census Tract 210.35, Placer County, California","5459","null","93102","null",
"1400000US06061021037","Census Tract 210.37, Placer County, California","18688","null","54956","null",
"1400000US06061021038","Census Tract 210.38, Placer County, California","7202","null","84410","null",
"1400000US06061021039","Census Tract 210.39, Placer County, California","8247","null","53722","null",
"1400000US06061021040","Census Tract 210.40, Placer County, California","10905","null","50676","null",
"1400000US06061021043","Census Tract 210.43, Placer County, California","9798","null","98114","null",
"1400000US06061021044","Census Tract 210.44, Placer County, California","13967","null","109781","null",
"1400000US06061021045","Census Tract 210.45, Placer County, California","7972","null","50694","null",
"1400000US06061021046","Census Tract 210.46, Placer County, California","8100","null","55326","null",
"1400000US06061021103","Census Tract 211.03, Placer County, California","3772","null","53633","null",
"1400000US06061021106","Census Tract 211.06, Placer County, California","10032","null","84554","null",
"1400000US06061021108","Census Tract 211.08, Placer County, California","12530","null","47348","null",
"1400000US06061021109","Census Tract 211.09, Placer County, California","14771","null","101180","null",
"1400000US06061021122","Census Tract 211.22, Placer County, California","23970","null","99293","null",
"1400000US06061021123","Census Tract 211.23, Placer County, California","6803","null","97798","null",
"1400000US06061021128","Census Tract 211.28, Placer County, California","17374","null","61750","null",
"1400000US06061021129","Census Tract 211.29, Placer County, California","8290","null","59157","null",
"1400000US06061021130","Census Tract 211.30, Placer County, California","3451","null","40203","null",
"1400000US06061021131","Census Tract 211.31, Placer County, California","7378","null","70766","null",
"1400000US06061021203","Census Tract 212.03, Placer County, California","12595","null","72727","null",
"1400000US06061021204","Census Tract 212.04, Placer County, California","19774","null","93781","null",
"1400000US06061021304","Census Tract 213.04, Placer County, California","7146","null","67972","null",
"1400000US06061021309","Census Tract 213.09, Placer County, California","13523","null","118403","null",
"1400000US06061021322","Census Tract 213.22, Placer County, California","10652","null","96181","null",
"1400000US06061021401","Census Tract 214.01, Placer County, California","6499","null","48725","null",
"1400000US06061021403","Census Tract 214.03, Placer County, California","5659","null","39917","null",
"1400000US06061021501","Census Tract 215.01, Placer County, California","11517","null","54015","null",
"1400000US06061021502","Census Tract 215.02, Placer County, California","12063","null","82500","null",
"1400000US06061021603","Census Tract 216.03, Placer County, California","9195","null","40231","null",
"1400000US06061021604","Census Tract 216.04, Placer County, California","20973","null","69350","null",
"1400000US06061021801","Census Tract 218.01, Placer County, California","12667","null","88047","null",
"1400000US06061021802","Census Tract 218.02, Placer County, California","4883","null","49326","null",
"1400000US06061021901","Census Tract 219.01, Placer County, California","16027","null","74886","null",
"1400000US06061021902","Census Tract 219.02, Placer County, California","15202","null","74507","null",
"1400000US06061022002","Census Tract 220.02, Placer County, California","9072","null","65872","null",
"1400000US06061022011","Census Tract 220.11, Placer County, California","25852","null","105740","null",
"1400000US06061022013","Census Tract 220.13, Placer County, California","5827","null","67756","null",
"1400000US06061022014","Census Tract 220.14, Placer County, California","13630","null","67909","null",
"1400000US06061022100","Census Tract 221, Placer County, California","49849","null","91694","null",
"1400000US06061022200","Census Tract 222, Placer County, California","38835","null","60948","null",
"1400000US06061022300","Census Tract 223, Placer County, California","28247","null","71250","null",
"1400000US06061022400","Census Tract 224, Placer County, California","28365","null","113015","null",
"1400000US06061022500","Census Tract 225, Placer County, California","30664","null","95114","null",
"1400000US06061022600","Census Tract 226, Placer County, California","17233","null","76928","null",
"1400000US06061022800","Census Tract 228, Placer County, California","14196","null","91544","null",
"1400000US06061022900","Census Tract 229, Placer County, California","13343","null","88426","null",
"1400000US06061023000","Census Tract 230, Placer County, California","7388","null","114099","null",
"1400000US06061023100","Census Tract 231, Placer County, California","12685","null","103569","null",
"1400000US06061023200","Census Tract 232, Placer County, California","5158","null","106799","null",
"1400000US06061023300","Census Tract 233, Placer County, California","9799","null","95762","null",
"1400000US06061023400","Census Tract 234, Placer County, California","9727","null","90383","null",
"1400000US06061023500","Census Tract 235, Placer County, California","7156","null","108634","null",
"1400000US06061023600","Census Tract 236, Placer County, California","5288","null","59688","null",
"1400000US06061023700","Census Tract 237, Placer County, California","9417","null","64420","null",
"1400000US06061023800","Census Tract 238, Placer County, California","12345","null","62168","null",
"1400000US06061023900","Census Tract 239, Placer County, California","31585","null","81776","null",
"1400000US06061990000","Census Tract 9900, Placer County, California","**","**","-","-",
"1400000US06063000100","Census Tract 1, Plumas County, California","9070","null","45185","null",
"1400000US06063000201","Census Tract 2.01, Plumas County, California","11140","null","54851","null",
"1400000US06063000202","Census Tract 2.02, Plumas County, California","13705","null","43021","null",
"1400000US06063000300","Census Tract 3, Plumas County, California","3876","null","38965","null",
"1400000US06063000400","Census Tract 4, Plumas County, California","11957","null","32917","null",
"1400000US06063000501","Census Tract 5.01, Plumas County, California","15218","null","44098","null",
"1400000US06063000502","Census Tract 5.02, Plumas County, California","14734","null","61000","null",
"1400000US06065030101","Census Tract 301.01, Riverside County, California","18904","null","63059","null",
"1400000US06065030103","Census Tract 301.03, Riverside County, California","46155","null","48917","null",
"1400000US06065030104","Census Tract 301.04, Riverside County, California","7929","null","54359","null",
"1400000US06065030200","Census Tract 302, Riverside County, California","4516","null","55823","null",
"1400000US06065030300","Census Tract 303, Riverside County, California","13887","null","31250","null",
"1400000US06065030400","Census Tract 304, Riverside County, California","5582","null","36519","null",
"1400000US06065030501","Census Tract 305.01, Riverside County, California","9406","null","41892","null",
"1400000US06065030502","Census Tract 305.02, Riverside County, California","8829","null","40885","null",
"1400000US06065030503","Census Tract 305.03, Riverside County, California","10917","null","32788","null",
"1400000US06065030601","Census Tract 306.01, Riverside County, California","18002","null","161576","null",
"1400000US06065030602","Census Tract 306.02, Riverside County, California","8790","null","101711","null",
"1400000US06065030603","Census Tract 306.03, Riverside County, California","7076","null","113878","null",
"1400000US06065030700","Census Tract 307, Riverside County, California","15220","null","61844","null",
"1400000US06065030800","Census Tract 308, Riverside County, California","6547","null","45547","null",
"1400000US06065030900","Census Tract 309, Riverside County, California","6908","null","57171","null",
"1400000US06065031001","Census Tract 310.01, Riverside County, California","8950","null","42391","null",
"1400000US06065031002","Census Tract 310.02, Riverside County, California","3812","null","41801","null",
"1400000US06065031100","Census Tract 311, Riverside County, California","7336","null","50653","null",
"1400000US06065031200","Census Tract 312, Riverside County, California","6272","null","58699","null",
"1400000US06065031300","Census Tract 313, Riverside County, California","15884","null","44669","null",
"1400000US06065031401","Census Tract 314.01, Riverside County, California","5448","null","50233","null",
"1400000US06065031402","Census Tract 314.02, Riverside County, California","7830","null","52311","null",
"1400000US06065031501","Census Tract 315.01, Riverside County, California","6344","null","50513","null",
"1400000US06065031502","Census Tract 315.02, Riverside County, California","5386","null","48118","null",
"1400000US06065031601","Census Tract 316.01, Riverside County, California","13094","null","42700","null",
"1400000US06065031602","Census Tract 316.02, Riverside County, California","3694","null","48386","null",
"1400000US06065031701","Census Tract 317.01, Riverside County, California","28897","null","50278","null",
"1400000US06065031702","Census Tract 317.02, Riverside County, California","7291","null","79123","null",
"1400000US06065031703","Census Tract 317.03, Riverside County, California","6423","null","64517","null",
"1400000US06065031704","Census Tract 317.04, Riverside County, California","10654","null","49713","null",
"1400000US06065040101","Census Tract 401.01, Riverside County, California","5464","null","45957","null",
"1400000US06065040102","Census Tract 401.02, Riverside County, California","22007","null","67989","null",
"1400000US06065040201","Census Tract 402.01, Riverside County, California","9746","null","59408","null",
"1400000US06065040202","Census Tract 402.02, Riverside County, California","17373","null","54250","null",
"1400000US06065040203","Census Tract 402.03, Riverside County, California","8968","null","32500","null",
"1400000US06065040204","Census Tract 402.04, Riverside County, California","14704","null","38947","null",
"1400000US06065040301","Census Tract 403.01, Riverside County, California","5957","null","34932","null",
"1400000US06065040302","Census Tract 403.02, Riverside County, California","12086","null","79032","null",
"1400000US06065040303","Census Tract 403.03, Riverside County, California","23535","null","52454","null",
"1400000US06065040402","Census Tract 404.02, Riverside County, California","11396","null","63272","null",
"1400000US06065040403","Census Tract 404.03, Riverside County, California","16735","null","66271","null",
"1400000US06065040404","Census Tract 404.04, Riverside County, California","10585","null","65816","null",
"1400000US06065040405","Census Tract 404.05, Riverside County, California","10284","null","74752","null",
"1400000US06065040501","Census Tract 405.01, Riverside County, California","9899","null","53987","null",
"1400000US06065040502","Census Tract 405.02, Riverside County, California","7567","null","49477","null",
"1400000US06065040503","Census Tract 405.03, Riverside County, California","4829","null","30711","null",
"1400000US06065040603","Census Tract 406.03, Riverside County, California","22882","null","55208","null",
"1400000US06065040604","Census Tract 406.04, Riverside County, California","12227","null","84958","null",
"1400000US06065040605","Census Tract 406.05, Riverside County, California","8594","null","48654","null",
"1400000US06065040606","Census Tract 406.06, Riverside County, California","22207","null","46250","null",
"1400000US06065040607","Census Tract 406.07, Riverside County, California","10230","null","74474","null",
"1400000US06065040609","Census Tract 406.09, Riverside County, California","10038","null","107866","null",
"1400000US06065040611","Census Tract 406.11, Riverside County, California","8078","null","117820","null",
"1400000US06065040613","Census Tract 406.13, Riverside County, California","7549","null","106652","null",
"1400000US06065040615","Census Tract 406.15, Riverside County, California","10290","null","111334","null",
"1400000US06065040616","Census Tract 406.16, Riverside County, California","8114","null","103750","null",
"1400000US06065040701","Census Tract 407.01, Riverside County, California","12539","null","92083","null",
"1400000US06065040702","Census Tract 407.02, Riverside County, California","5481","null","55804","null",
"1400000US06065040703","Census Tract 407.03, Riverside County, California","11400","null","87964","null",
"1400000US06065040806","Census Tract 408.06, Riverside County, California","9941","null","85818","null",
"1400000US06065040807","Census Tract 408.07, Riverside County, California","18972","null","103636","null",
"1400000US06065040808","Census Tract 408.08, Riverside County, California","10095","null","50265","null",
"1400000US06065040809","Census Tract 408.09, Riverside County, California","20682","null","80781","null",
"1400000US06065040812","Census Tract 408.12, Riverside County, California","21556","null","70962","null",
"1400000US06065040813","Census Tract 408.13, Riverside County, California","19400","null","81797","null",
"1400000US06065040814","Census Tract 408.14, Riverside County, California","21370","null","78182","null",
"1400000US06065040815","Census Tract 408.15, Riverside County, California","18025","null","61159","null",
"1400000US06065040816","Census Tract 408.16, Riverside County, California","12407","null","77420","null",
"1400000US06065040821","Census Tract 408.21, Riverside County, California","21548","null","72793","null",
"1400000US06065040901","Census Tract 409.01, Riverside County, California","5398","null","64902","null",
"1400000US06065040902","Census Tract 409.02, Riverside County, California","9925","null","58450","null",
"1400000US06065040903","Census Tract 409.03, Riverside County, California","15637","null","56806","null",
"1400000US06065040904","Census Tract 409.04, Riverside County, California","14925","null","57917","null",
"1400000US06065041001","Census Tract 410.01, Riverside County, California","8703","null","43839","null",
"1400000US06065041002","Census Tract 410.02, Riverside County, California","11705","null","47105","null",
"1400000US06065041003","Census Tract 410.03, Riverside County, California","13712","null","70137","null",
"1400000US06065041004","Census Tract 410.04, Riverside County, California","7394","null","41946","null",
"1400000US06065041101","Census Tract 411.01, Riverside County, California","5787","null","37765","null",
"1400000US06065041102","Census Tract 411.02, Riverside County, California","17677","null","53969","null",
"1400000US06065041201","Census Tract 412.01, Riverside County, California","12097","null","44395","null",
"1400000US06065041202","Census Tract 412.02, Riverside County, California","15267","null","50341","null",
"1400000US06065041203","Census Tract 412.03, Riverside County, California","14267","null","51146","null",
"1400000US06065041301","Census Tract 413.01, Riverside County, California","14918","null","67639","null",
"1400000US06065041302","Census Tract 413.02, Riverside County, California","9353","null","46290","null",
"1400000US06065041403","Census Tract 414.03, Riverside County, California","13441","null","49053","null",
"1400000US06065041404","Census Tract 414.04, Riverside County, California","13611","null","79506","null",
"1400000US06065041405","Census Tract 414.05, Riverside County, California","9507","null","60353","null",
"1400000US06065041406","Census Tract 414.06, Riverside County, California","4872","null","68359","null",
"1400000US06065041407","Census Tract 414.07, Riverside County, California","11248","null","39986","null",
"1400000US06065041408","Census Tract 414.08, Riverside County, California","8428","null","46297","null",
"1400000US06065041409","Census Tract 414.09, Riverside County, California","9137","null","110185","null",
"1400000US06065041410","Census Tract 414.10, Riverside County, California","18230","null","40104","null",
"1400000US06065041411","Census Tract 414.11, Riverside County, California","10837","null","36250","null",
"1400000US06065041412","Census Tract 414.12, Riverside County, California","5412","null","61056","null",
"1400000US06065041500","Census Tract 415, Riverside County, California","11158","null","52938","null",
"1400000US06065041600","Census Tract 416, Riverside County, California","7320","null","34894","null",
"1400000US06065041702","Census Tract 417.02, Riverside County, California","11811","null","63750","null",
"1400000US06065041703","Census Tract 417.03, Riverside County, California","8008","null","33778","null",
"1400000US06065041704","Census Tract 417.04, Riverside County, California","10755","null","44453","null",
"1400000US06065041803","Census Tract 418.03, Riverside County, California","9796","null","102422","null",
"1400000US06065041804","Census Tract 418.04, Riverside County, California","24652","null","116979","null",
"1400000US06065041805","Census Tract 418.05, Riverside County, California","9428","null","72738","null",
"1400000US06065041806","Census Tract 418.06, Riverside County, California","15592","null","107917","null",
"1400000US06065041807","Census Tract 418.07, Riverside County, California","13205","null","72273","null",
"1400000US06065041808","Census Tract 418.08, Riverside County, California","4507","null","106900","null",
"1400000US06065041809","Census Tract 418.09, Riverside County, California","4518","null","62706","null",
"1400000US06065041810","Census Tract 418.10, Riverside County, California","15078","null","126667","null",
"1400000US06065041812","Census Tract 418.12, Riverside County, California","11865","null","85577","null",
"1400000US06065041813","Census Tract 418.13, Riverside County, California","6089","null","45536","null",
"1400000US06065041904","Census Tract 419.04, Riverside County, California","14423","null","79955","null",
"1400000US06065041905","Census Tract 419.05, Riverside County, California","32200","null","37462","null",
"1400000US06065041906","Census Tract 419.06, Riverside County, California","4151","null","50115","null",
"1400000US06065041909","Census Tract 419.09, Riverside County, California","8947","null","73866","null",
"1400000US06065041910","Census Tract 419.10, Riverside County, California","12080","null","79939","null",
"1400000US06065041911","Census Tract 419.11, Riverside County, California","12073","null","106875","null",
"1400000US06065041912","Census Tract 419.12, Riverside County, California","11097","null","117386","null",
"1400000US06065041913","Census Tract 419.13, Riverside County, California","17420","null","88617","null",
"1400000US06065042003","Census Tract 420.03, Riverside County, California","19058","null","85357","null",
"1400000US06065042004","Census Tract 420.04, Riverside County, California","12060","null","100484","null",
"1400000US06065042005","Census Tract 420.05, Riverside County, California","22399","null","109722","null",
"1400000US06065042007","Census Tract 420.07, Riverside County, California","14402","null","78064","null",
"1400000US06065042008","Census Tract 420.08, Riverside County, California","14130","null","88958","null",
"1400000US06065042009","Census Tract 420.09, Riverside County, California","11593","null","46607","null",
"1400000US06065042010","Census Tract 420.10, Riverside County, California","9744","null","39542","null",
"1400000US06065042012","Census Tract 420.12, Riverside County, California","16231","null","76655","null",
"1400000US06065042013","Census Tract 420.13, Riverside County, California","11251","null","97656","null",
"1400000US06065042014","Census Tract 420.14, Riverside County, California","8032","null","99802","null",
"1400000US06065042206","Census Tract 422.06, Riverside County, California","4659","null","57543","null",
"1400000US06065042207","Census Tract 422.07, Riverside County, California","15019","null","86842","null",
"1400000US06065042208","Census Tract 422.08, Riverside County, California","18452","null","101667","null",
"1400000US06065042209","Census Tract 422.09, Riverside County, California","4285","null","40580","null",
"1400000US06065042210","Census Tract 422.10, Riverside County, California","6325","null","40828","null",
"1400000US06065042212","Census Tract 422.12, Riverside County, California","16591","null","63750","null",
"1400000US06065042213","Census Tract 422.13, Riverside County, California","5235","null","51829","null",
"1400000US06065042214","Census Tract 422.14, Riverside County, California","14597","null","70372","null",
"1400000US06065042217","Census Tract 422.17, Riverside County, California","17184","null","96587","null",
"1400000US06065042300","Census Tract 423, Riverside County, California","8495","null","47965","null",
"1400000US06065042401","Census Tract 424.01, Riverside County, California","15461","null","73194","null",
"1400000US06065042402","Census Tract 424.02, Riverside County, California","4029","null","80896","null",
"1400000US06065042403","Census Tract 424.03, Riverside County, California","3651","null","78766","null",
"1400000US06065042404","Census Tract 424.04, Riverside County, California","29555","null","58321","null",
"1400000US06065042405","Census Tract 424.05, Riverside County, California","10230","null","32862","null",
"1400000US06065042406","Census Tract 424.06, Riverside County, California","7050","null","46903","null",
"1400000US06065042407","Census Tract 424.07, Riverside County, California","11033","null","65156","null",
"1400000US06065042408","Census Tract 424.08, Riverside County, California","4966","null","54214","null",
"1400000US06065042409","Census Tract 424.09, Riverside County, California","8045","null","41071","null",
"1400000US06065042410","Census Tract 424.10, Riverside County, California","10136","null","81658","null",
"1400000US06065042411","Census Tract 424.11, Riverside County, California","45936","null","92566","null",
"1400000US06065042412","Census Tract 424.12, Riverside County, California","20544","null","94531","null",
"1400000US06065042505","Census Tract 425.05, Riverside County, California","9422","null","29261","null",
"1400000US06065042506","Census Tract 425.06, Riverside County, California","12452","null","51324","null",
"1400000US06065042507","Census Tract 425.07, Riverside County, California","10901","null","57426","null",
"1400000US06065042508","Census Tract 425.08, Riverside County, California","5580","null","34296","null",
"1400000US06065042509","Census Tract 425.09, Riverside County, California","5321","null","41595","null",
"1400000US06065042510","Census Tract 425.10, Riverside County, California","8471","null","55539","null",
"1400000US06065042511","Census Tract 425.11, Riverside County, California","6654","null","44231","null",
"1400000US06065042512","Census Tract 425.12, Riverside County, California","10417","null","36216","null",
"1400000US06065042513","Census Tract 425.13, Riverside County, California","16772","null","60984","null",
"1400000US06065042514","Census Tract 425.14, Riverside County, California","14957","null","38500","null",
"1400000US06065042515","Census Tract 425.15, Riverside County, California","6763","null","31643","null",
"1400000US06065042516","Census Tract 425.16, Riverside County, California","15402","null","38235","null",
"1400000US06065042517","Census Tract 425.17, Riverside County, California","15718","null","46488","null",
"1400000US06065042518","Census Tract 425.18, Riverside County, California","16272","null","49000","null",
"1400000US06065042519","Census Tract 425.19, Riverside County, California","9093","null","33348","null",
"1400000US06065042520","Census Tract 425.20, Riverside County, California","5775","null","35404","null",
"1400000US06065042521","Census Tract 425.21, Riverside County, California","14573","null","52337","null",
"1400000US06065042617","Census Tract 426.17, Riverside County, California","5454","null","43722","null",
"1400000US06065042618","Census Tract 426.18, Riverside County, California","5714","null","57004","null",
"1400000US06065042619","Census Tract 426.19, Riverside County, California","10981","null","65992","null",
"1400000US06065042620","Census Tract 426.20, Riverside County, California","8259","null","61617","null",
"1400000US06065042621","Census Tract 426.21, Riverside County, California","7737","null","69625","null",
"1400000US06065042622","Census Tract 426.22, Riverside County, California","27793","null","75781","null",
"1400000US06065042623","Census Tract 426.23, Riverside County, California","11848","null","71995","null",
"1400000US06065042624","Census Tract 426.24, Riverside County, California","12375","null","74028","null",
"1400000US06065042706","Census Tract 427.06, Riverside County, California","6373","null","47105","null",
"1400000US06065042708","Census Tract 427.08, Riverside County, California","11362","null","68531","null",
"1400000US06065042709","Census Tract 427.09, Riverside County, California","4285","null","40646","null",
"1400000US06065042711","Census Tract 427.11, Riverside County, California","3700","null","29667","null",
"1400000US06065042714","Census Tract 427.14, Riverside County, California","5250","null","83263","null",
"1400000US06065042715","Census Tract 427.15, Riverside County, California","6955","null","87458","null",
"1400000US06065042716","Census Tract 427.16, Riverside County, California","19706","null","72327","null",
"1400000US06065042717","Census Tract 427.17, Riverside County, California","4935","null","55613","null",
"1400000US06065042719","Census Tract 427.19, Riverside County, California","8532","null","54199","null",
"1400000US06065042720","Census Tract 427.20, Riverside County, California","14810","null","41306","null",
"1400000US06065042723","Census Tract 427.23, Riverside County, California","6918","null","38135","null",
"1400000US06065042724","Census Tract 427.24, Riverside County, California","10571","null","84342","null",
"1400000US06065042726","Census Tract 427.26, Riverside County, California","11884","null","69915","null",
"1400000US06065042728","Census Tract 427.28, Riverside County, California","19205","null","73278","null",
"1400000US06065042729","Census Tract 427.29, Riverside County, California","5531","null","47478","null",
"1400000US06065042730","Census Tract 427.30, Riverside County, California","7164","null","56202","null",
"1400000US06065042731","Census Tract 427.31, Riverside County, California","4364","null","73202","null",
"1400000US06065042732","Census Tract 427.32, Riverside County, California","13826","null","75583","null",
"1400000US06065042733","Census Tract 427.33, Riverside County, California","16593","null","63350","null",
"1400000US06065042737","Census Tract 427.37, Riverside County, California","21833","null","80234","null",
"1400000US06065042738","Census Tract 427.38, Riverside County, California","13697","null","73510","null",
"1400000US06065042739","Census Tract 427.39, Riverside County, California","19135","null","78646","null",
"1400000US06065042740","Census Tract 427.40, Riverside County, California","9529","null","32115","null",
"1400000US06065042741","Census Tract 427.41, Riverside County, California","5113","null","26551","null",
"1400000US06065042742","Census Tract 427.42, Riverside County, California","16420","null","75183","null",
"1400000US06065042743","Census Tract 427.43, Riverside County, California","16692","null","71250","null",
"1400000US06065042744","Census Tract 427.44, Riverside County, California","8130","null","73500","null",
"1400000US06065042745","Census Tract 427.45, Riverside County, California","11766","null","52417","null",
"1400000US06065042800","Census Tract 428, Riverside County, California","11281","null","36120","null",
"1400000US06065042901","Census Tract 429.01, Riverside County, California","4779","null","38435","null",
"1400000US06065042902","Census Tract 429.02, Riverside County, California","5778","null","34665","null",
"1400000US06065042903","Census Tract 429.03, Riverside County, California","9583","null","55175","null",
"1400000US06065042904","Census Tract 429.04, Riverside County, California","7361","null","37500","null",
"1400000US06065043001","Census Tract 430.01, Riverside County, California","6902","null","32500","null",
"1400000US06065043003","Census Tract 430.03, Riverside County, California","5047","null","37103","null",
"1400000US06065043005","Census Tract 430.05, Riverside County, California","13614","null","53560","null",
"1400000US06065043006","Census Tract 430.06, Riverside County, California","10659","null","39705","null",
"1400000US06065043007","Census Tract 430.07, Riverside County, California","10034","null","88750","null",
"1400000US06065043008","Census Tract 430.08, Riverside County, California","18635","null","65450","null",
"1400000US06065043009","Census Tract 430.09, Riverside County, California","13618","null","73886","null",
"1400000US06065043010","Census Tract 430.10, Riverside County, California","12104","null","78542","null",
"1400000US06065043206","Census Tract 432.06, Riverside County, California","5843","null","72700","null",
"1400000US06065043211","Census Tract 432.11, Riverside County, California","10373","null","80943","null",
"1400000US06065043216","Census Tract 432.16, Riverside County, California","4907","null","58435","null",
"1400000US06065043217","Census Tract 432.17, Riverside County, California","10027","null","95300","null",
"1400000US06065043218","Census Tract 432.18, Riverside County, California","8535","null","88736","null",
"1400000US06065043220","Census Tract 432.20, Riverside County, California","3860","null","50099","null",
"1400000US06065043222","Census Tract 432.22, Riverside County, California","14700","null","100833","null",
"1400000US06065043227","Census Tract 432.27, Riverside County, California","11952","null","83342","null",
"1400000US06065043228","Census Tract 432.28, Riverside County, California","7072","null","87093","null",
"1400000US06065043229","Census Tract 432.29, Riverside County, California","9564","null","47243","null",
"1400000US06065043235","Census Tract 432.35, Riverside County, California","14434","null","93164","null",
"1400000US06065043239","Census Tract 432.39, Riverside County, California","16446","null","82500","null",
"1400000US06065043240","Census Tract 432.40, Riverside County, California","8915","null","76165","null",
"1400000US06065043242","Census Tract 432.42, Riverside County, California","12728","null","95273","null",
"1400000US06065043244","Census Tract 432.44, Riverside County, California","15378","null","79893","null",
"1400000US06065043246","Census Tract 432.46, Riverside County, California","21370","null","105369","null",
"1400000US06065043247","Census Tract 432.47, Riverside County, California","6081","null","97870","null",
"1400000US06065043248","Census Tract 432.48, Riverside County, California","13723","null","80357","null",
"1400000US06065043250","Census Tract 432.50, Riverside County, California","8657","null","71181","null",
"1400000US06065043252","Census Tract 432.52, Riverside County, California","10688","null","98112","null",
"1400000US06065043254","Census Tract 432.54, Riverside County, California","7810","null","64662","null",
"1400000US06065043256","Census Tract 432.56, Riverside County, California","25504","null","95000","null",
"1400000US06065043257","Census Tract 432.57, Riverside County, California","11290","null","98966","null",
"1400000US06065043262","Census Tract 432.62, Riverside County, California","14610","null","88631","null",
"1400000US06065043264","Census Tract 432.64, Riverside County, California","7769","null","86644","null",
"1400000US06065043265","Census Tract 432.65, Riverside County, California","14588","null","93990","null",
"1400000US06065043266","Census Tract 432.66, Riverside County, California","10964","null","62321","null",
"1400000US06065043267","Census Tract 432.67, Riverside County, California","8940","null","80256","null",
"1400000US06065043270","Census Tract 432.70, Riverside County, California","6240","null","74318","null",
"1400000US06065043271","Census Tract 432.71, Riverside County, California","5817","null","61856","null",
"1400000US06065043272","Census Tract 432.72, Riverside County, California","24113","null","102464","null",
"1400000US06065043274","Census Tract 432.74, Riverside County, California","13463","null","77500","null",
"1400000US06065043276","Census Tract 432.76, Riverside County, California","13378","null","105969","null",
"1400000US06065043278","Census Tract 432.78, Riverside County, California","16792","null","107292","null",
"1400000US06065043279","Census Tract 432.79, Riverside County, California","8632","null","71797","null",
"1400000US06065043291","Census Tract 432.91, Riverside County, California","4303","null","52408","null",
"1400000US06065043304","Census Tract 433.04, Riverside County, California","16616","null","77250","null",
"1400000US06065043306","Census Tract 433.06, Riverside County, California","3810","null","40810","null",
